premise,hypothesis,gold_label,heuristic,pred_full,pred_hyp_only,pred_prem_only
Little things like that made a big difference in what I was trying to do.,I was trying to finish my poster for class and the new markers helped.,1,standard,1,1,1
"They teach us to be resolute, relentless, and resourceful.","Learning to be resolute, relentless, and resourceful is challenging and difficult, but they teach it skillfully.",1,standard,1,1,1
"When Urban left for Vietnam, we'd only been married a short time, JoAnn said.",JoAnn said that she and Urban hadn't been married long when he left for Vietnam.,0,standard,0,1,1
"Consider this figure in light of the fact that the largest English dictionary--now out of print--had 600,000 or so entries, including many obsolete forms.",The largest dictionary is still being printed today.,2,standard,2,1,1
There is one detail of Southern japes that has inverted its class associations.,Southern japes has a population of five thousand in the summer and two thousand in the winter.,1,standard,1,1,1
"According to both KSM and Khallad, Abu Bara never applied for a U.S. visa.",Abu Bara never completed a Visa application,0,standard,0,2,1
is it twenty percent interest,Is the interest percent 20?,0,standard,0,2,0
"Laurel wreaths, symbolizing victory, and olive branches symbolizing peace, also adorn the rug's border along with acanthus leaves.",The rug is beige.,1,standard,2,1,1
I don't want to go into the Third SS that's Third Strategic Support Squadron.,I couldn't wait to go into the Third SS.,2,standard,2,1,1
Don't think I accept it willingly.,I don't accept it willingly.,0,standard,0,1,0
"They include a stable federal budgetary future, technological innovation, and improvements in the operations and service provision of government agencies.",They did not include technological innovation.,2,standard,2,1,1
Theory of the Leisure  Modern medicine and hygiene have licked most of the major problems that used to preoccupy our immune system.,Less people are getting sick these days because of improved hygiene.,1,standard,1,1,1
", the Regional Haze RIA and the NOx SIP Call RIA), the low-end estimate of benefits assumed a threshold in PM health effects at 15 :g/m3.",They estimated the benefits.,0,standard,0,1,1
"Continuing east, you pass the unprepossessing modern faaade of the Komische Oper, one of Berlin's most important opera companies.",The Komische Oper is in Australia.,2,standard,2,2,0
And how did such a cold and unhuman thing like a telecommunications protocol for transferring files between a mainframe and a microcomputer get dubbed Kermit?,The Kermit telecommunications protocol was named after a frog.,1,standard,2,1,2
"The U.S. government readily provides copious information about spending on its military forces, including military intelligence.",The US government spends $7 billion on military intelligence each year.,1,standard,1,1,1
"Mayor Giuliani, along with the Police and Fire commissioners and the OEM director, moved quickly north and established an emergency operations command post at the Police Academy.",An emergency command post was set up at the Police Academy.,0,standard,0,1,1
You don't have to stay there.,You need to stay in that exact spot!,2,standard,2,1,0
"The technical cost effects, due to the work being done by a party that may do it at a higher cost, are also calculated in the same way as before.",They haven't figured out how to calculate technical cost effects.,2,standard,2,1,1
"If you have questions or suggestions, please call either myself (924-5471) or Bob Lovell (274-0622) today.",Bob Lovell is no longer associated with this.,2,standard,2,1,2
We didn't know what a U2 was and nobody knew anything about a U2.,We didn't know what the heck a u2 was.,0,standard,0,1,1
"A little way along from Boot you'll find the terminus of the Ravenglass and Eskdale Railway, or  La'al Ratty,  as it's affectionately known.",Boot is near the La'al Ratty.,0,standard,0,1,1
"Her presence at this moment, and considering the nature of his altercation with Wolverstone, was embarrassing.",Wolverstone never got into a dispute with her.,2,standard,2,1,1
"That is why we feel cheated by hollow walls, flimsy doors, and shaky balustrades.",We are not happy with hollow walls and flimsy doors.,0,standard,0,1,1
"A renowned proponent of Mexican Spanish folklore in the Southwest and California was Charles F. Lummis (1859-1928), a self-taught photographer, ethnologist, musicologist, journalist, and the founder of the Southwest Museum in Los Angeles.",Charles F. Lewis could not read.,2,standard,2,1,1
I begin life with an endowment of a hundred pears and a thousand apples.,The fruit was given to me by my father.,1,standard,1,1,1
"Finally, one firefighter-who had earlier seen from a window that the SouthTower had collapsed-urged that they all leave, as this tower could fall as well.",The firefighter was certain that the tower they were in was safe.,2,standard,2,1,1
A murderer--I?  he said at last.,"Immediately he said, A murderer, I.",2,standard,2,1,1
"Although funding strategies can be improved, funding is available for this work.",There is not enough funding for the work.,1,standard,2,1,1
yeah we have between the spouse and myself we have six,My spouse and I have six of them.,0,standard,0,1,1
"But uh, think about it.",It's something to think about.,0,standard,0,0,0
"Relajo can also describe a joking relationship, a bantering back and forth, which through the laughter relieves tension and disintegrates the cause of the tension of the moment.",Relajo is not funny at all.,2,standard,2,1,1
"One Treasury official described CIA's posture as benign neglect toward the Foreign Terrorist Asset Tracking Center (FTATC), and characterized the CIA as believing that financial tracking had limited utility.",Some Treasury officials did not believe the CIA valued financial tracking.,0,standard,0,1,1
yeah they had a whole bunch of things that that sort of broke at the same time,None of their stuff broke.,2,standard,2,1,1
C-R functions may also be estimated with or without explicit thresholds.,C-R functions can never be estimated.,2,standard,2,2,0
"Thank You, Sir, Could I Have Another Answer","You will need to give me five answers in total, Sir.",1,standard,1,1,0
There are also plenty of venues for more  risque  or avant-garde performances.,There are places to that have adult performances.,0,standard,0,1,1
"That's why I didn't graduate college, but I never, I never read any of the books I was supposed to.",I didn't finish college.,0,standard,0,1,1
"Significant differences were noted, however, as",The differences were so significant that they were written down.,1,standard,1,1,1
"When Urban left for Vietnam, we'd only been married a short time, JoAnn said.",JoAnn and Urban had just celebrated their 50th wedding anniversary when he left for Vietnam.,2,standard,1,1,1
"In other words, when households' existing assets increase in value, people can save less from current income and still achieve their wealth-income target.",It is wise to continue saving the same amount as always.,1,standard,1,1,1
"For example, gains on existing assets reduce the amount of an employer's contribution necessary to fund its pension liability.",Assets such as real estate properties gain value by the year.,1,standard,1,1,1
You will find the Brehan Museum (dedicated to Art Deco and Art Nouveau) in a former infantry barracks opposite the Egyptian museum.,The museum is near the Egyptian museum.,0,standard,0,1,2
It made sense for the state to outsource tactical functions such as help desks and mainframe management.,There were many other functions that the state could have outsourced as well.,1,standard,1,1,1
"Kuala Perlis, south of the state capital, Kangar, is the departure point for the less than an hour's ferry journey to Langkawi.",Kuala Perlis was 17 miles south.,1,standard,1,1,1
"Brendan Gill, the former executive director of the Bexar County group, said he has since come to see the merger as a positive move for South Texas.",Brendan Gill dislikes the merger.,2,standard,2,1,1
Case files would have to be copied and provided to the client.,It is procedure to send case files to the client.,1,standard,0,1,0
So why does Gates produce at such a frantic pace?,Gates does not produce slowly.,0,standard,0,0,0
good brother -- this expression of common present usage is found in Julius Caesar (iv.,"In Julius Caesar, the term good brother is used.",0,standard,0,1,1
it's only getting worse exponentially it seems um,It seems to be getting worse.,0,standard,0,1,1
"In the subclass approach, the basic and the workshare category are each given a percentage markup over cost, in order to obtain their average rate.",The price is 10% more than cost.,1,standard,1,1,1
"Four of the 9/11 attackers were pulled into secondary border inspection, but then admitted.",Several of the attackers were initially flagged for extra inspections.,0,standard,0,1,1
"Between 1936 and 1940 Greece was under the military dictatorship of Ioannis Metaxas, remembered for the resounding echi ( no ) he gave in reply to Mussolini's ultimatum to surrender in 1940.",Greece has never been ruled by a military dictator.,2,standard,2,1,1
"Following public comment, the Title V operating permit is not made final until compliance testing on the control device is completed.",The control device needs to be completed first.,0,standard,1,1,1
"s great historic moment came in 1864, when its capital, Charlottetown, hosted a meeting of Maritime leaders with delegates from Ontario and Quebec to chart the path to Canada's federal status as a united dominion.",Charlottetown was most famous in 2019.,2,standard,2,1,1
"The Indianapolis Civic Theatre has entertained her audiences with professionally-produced plays and musicals for 82 years while providing an arena for our city's exceptional talent, but that is certainly not the extent of it.",The Indianapolis Civic Theater has produced shows for over 80 years.,0,standard,0,1,1
"More than 500 million people annually cross U.S. borders at legal entry points, about 330 million of them noncitizens.","Only 20,000 people cross the border each year.",2,standard,2,1,2
"Like Ross, Mehta struggles to express William Shawn's ineffable virtues.",Ross and Mehta have no problem expressing William Shawn's principles.,2,standard,2,1,1
"Even if withdrawal were allowed, this may not protect the attorney from ethical obligations to vigorously represent the client, or from claims of malpractice.","Nationally, attorneys withdraw from only five percent of all cases.",1,standard,1,1,1
But the question cannot even be asked when the details are mislaid.,The question should be answerable even with the mislaid details.,2,standard,2,1,1
Only with the help of our philanthropic partners have we been able to achieve so much.,"We've been able to achieve a lot, due to the philanthropy we've received.",0,standard,0,1,1
"Believe me, I am very grateful.",I am grateful because you had done a lot for me.,1,standard,1,1,0
"He would tear the, the paper up and put it in the sand, ashtray sand, set it on a fire and burn it, and then stir the ashes up like that.",He would burn the paper.,0,standard,0,1,0
"Many more arts and cultural opportunities exist in Indianapolis, yet none finer than Civic Theatre.",The Civic Theater is downtown Indianapolis.,1,standard,1,1,1
I don't care if you don't know anything about it.,I think you should change your mind and be very interested in this!,2,standard,2,1,1
"Physiological support differs from life support in that he handles the altitude chambers which run pilots up to 80 thousand feet in high altitude chambers, and brings him back down.",Pilots get tested in altitude chambers.,0,standard,0,1,1
Riddles are fun and educational as well.,Riddles are boring and teach you nothing.,2,standard,2,1,1
I need you to do something for me.,There is something I need done.,0,standard,0,1,1
uh yeah and i was gonna say uh I'll Fly Away which uh i think it was supposed to uh catch some of the same viewers as uh,I really don't even know what I would pick.,2,standard,2,1,1
"On the other hand, he's got Mark Twain between him and daylight.",He has not seen daylight in years.,1,standard,1,1,2
The connection between the limited nation and unbounded equality has paradoxical overtones.,The nation is not connected to unbounded equality.,2,standard,2,2,0
Is there any reason why she didn't tell you?,Why wouldn't she tell you about it?,0,standard,0,1,1
The best thing that may be said of Podhoretz and Decter is that their biological clocks can't have many more minutes left on them.,Decter is 85 years old.,1,standard,1,1,1
"The work by Loren I. Field, Ph.D., and his colleagues at the School was a cover story in a recent issue of Science - the preeminent journal recognizing benchmark research.",Loren Field works at the city dump.,2,standard,2,2,1
It is not possible to know the extent or direction of the bias in the total incidence change based on the general application of a single C-R function everywhere.,You can't know how much bias exists because it's hard to separate from other outside influences.,1,standard,1,1,1
The Scotsman reports that Edinburgh University is withholding exam results from 90 computer science students while the administration determines whether or not they used the Internet to cheat.,Some students might have cheated at Edinburgh University.,0,standard,1,1,1
189 and the user costs are estimated in the same way.,They guessed the user costs were $10000.,1,standard,2,1,1
Graduates of the I. U .School of Law-Indianapolis leave with fundamental lawyering skills and a sound legal education.,The IU School of Law teaches future lawyers.,0,standard,1,1,1
"Serious crime down, but murders increase.",There has been a rise in murders.,0,standard,0,1,1
Figure 3 shows the basic results for the two models.,Figure 3 shows the rate of growth of the city.,2,standard,1,1,1
"After repeatedly demanding that Sudan stop supporting terrorist groups, in 1993 the U.S. government designated the country a state sponsor of terrorism.",Sudan was known as a leader in the fight against terrorist throughout the nineties.,2,standard,1,1,2
the latest contract that was awarded Virginia sued or has got a lawsuit against uh Gratin to stop construction because it was unfairly obtained or something like that you know,The contracts were all signed without an issue.,2,standard,2,1,1
"Taken in this context, the recent publication of the Omni Gazetteer of the United States of America , despite its 1,500,000 entries, may properly be seen as only a first step, albeit an ambitious one.",The Omni Gazetteer of the United States is about animals.,1,standard,1,2,1
"When Babcock &amp; Wilcox retrofitted the 675 MWe AES Somerset boiler, the outage began on May 14, and the boiler was returned to service on June 26 - about a six-week outage.",The outage should have ended much sooner.,1,standard,1,1,2
"That's kind of unique in that I, uh, spent, uh, about 16 years of my career in Special Activities.",I've never had a job.,2,standard,2,1,1
"One Treasury official described CIA's posture as benign neglect toward the Foreign Terrorist Asset Tracking Center (FTATC), and characterized the CIA as believing that financial tracking had limited utility.",The CIA relied on financial tracking as it's primary counter terrorism tool.,2,standard,2,1,1
We will try to contact each of you who have not participated this fiscal year in the next 45 days so that our goal can be reached by the deadline of June 30th.,We will contact by mail in the next 45 days those who have not donated this fiscal year.,1,standard,1,1,1
"In the subclass approach, the basic and the workshare category are each given a percentage markup over cost, in order to obtain their average rate.",The price is always less than cost.,2,standard,1,1,1
The rugged mountains of the Serra de Tramuntana sweep down to the sea so steeply here that there are few points of access and only one harbor and port of any size along the coast.,The mountains constantly have landslides for the harbors aren't easily built there.,1,standard,1,1,2
"You'll return to it at once, and take your crew with you, or else....   But Ogle, violent of mien and gesture, interrupted him.",Ogle was angry.,1,standard,0,1,1
"However, dramatic increases in the costs of law books, journals, and database services mean that simply maintaining our present collections exceeds our budget.","We need at least $10,000 in donations to allow us to maintain our present collections.",1,standard,1,1,1
"Though this approach will seem quite reasonable to rationalists, it is one of the more controversial approaches to reconciling faith and reason.",There is no way to reconcile faith and reason.,2,standard,2,1,1
The very insinuation that Hillary Rodham Clinton could possibly have anything to learn from Princess Diana was intriguing enough to make me click on Margaret Carlson's Hillary and Di.,Hillary Rodham Clinton could learn from Princess Diana.,0,standard,0,1,2
"Umeda marks the northern end of the business and entertainment district popularly known as Kita (meaning simply  North ), and is the very essence of modern Osaka's hustle and bustle.",Umeda is the largest part of the entertainment district.,1,standard,1,1,1
I don't have enough information.,I need more information to decide what kind of car to purchase.,1,standard,1,1,0
"We have uncovered no evidence that KSM was present at the guesthouse in Islamabad where Yousef 's arrest took place, as has been suggested in the press.",Yousef was never arrested.,2,standard,2,1,1
"Jones, referring to Sir William Johnson, commented,  He was loved, caressed, and almost adored by the Indians.",The Indians disliked Sir William Johnson.,2,standard,2,1,1
Hard Put to Find Proof Bin Laden Directed Attacks.,It was tough to prove that Bin Laden was responsible.,0,standard,0,1,0
The use of technology may reduce the time needed for providers and staff to personally provide screening and intervention services and target patients who can derive benefit from the brief intervention messages.,Technology doesn't help screening at all.,2,standard,2,1,1
"-conceive, design and hand-sew the many beautiful costumes, such as Mary Todd's period dresses in Abe Lincoln in Illinois and the ball gowns in A Christmas Carol.",The costumes were worked on by hand.,0,standard,0,1,1
"Flanking it, a modern octagonal church to the east and a chapel and hexagonal tower to the west represent the city's post-war rebirth.",The marketplace represents the city's post-war rebirth.,2,standard,2,1,1
and they can be very nice too after after they've been trained,When they undergo training they can be quite pleasant.,0,standard,0,1,1
and uh so i really enjoyed that,That was beyond disgusting!,2,standard,2,1,0
He beheld himself to be as the dog in the fable that had dropped the substance to snatch at a delusive shadow.,There was once a story about a dog and a delusive shadow.,0,standard,0,2,2
"Bid them take in sail, Jeremy,  he said quietly.",Jeremy was a pirate for his entire life.,1,standard,1,1,1
uh-huh all right bye now,Goodbye!,0,standard,0,0,0
"The last sentence   We assume, of course, that you have not submitted this essay elsewhere.",We would like you to sign a form accepting that we are the only ones you have presented this essay to.,1,standard,1,1,1
"The CIA unloaded the, the film, taken them to the United Nations the next day.",The CIA brought the film to the UN.,0,standard,0,1,1
"What began as a touring group of actors in 1973 that played to students in cities like Gary , Elkhart and Terre Haute, the IRT education program today now",Some Oscar-winning actors toured Indiana in 1973.,1,standard,1,1,1
it's it's really bad it uh i,It is horrible.,0,standard,0,1,0
"In Tokyo, a correspondent for The Economist sighted a T-shirt   O D on Bourgeoisie Milk Boy Milk.",The T-shirt that said  O D on Bourgeoisie Milk Boy Milk seemed out of place and confusing in Tokyo.,1,standard,1,1,2
"So ye've come,  the Deputy-Governor hailed him, and followed the greeting by a series of grunts of vague but apparently ill-humoured import.",There was some remorse when the Deputy-Governor had waved hello.,1,standard,1,1,1
In the closing years of the 19th century there was much discussion concerning the word,It was eventually decided that the word was not acceptable in polite company.,1,standard,1,1,1
"The third party informed the police desk that the employees had previously received contrary advice from the FDNY, which could only have come via 911.",The FDNY and police were both using the same systems to communicate with the public.,2,standard,2,1,1
"Many more arts and cultural opportunities exist in Indianapolis, yet none finer than Civic Theatre.",The Civic Theater is in Indianapolis.,0,standard,0,1,1
Espinosa collected many romances from Californios in the 1920s.,Esponosa died in 1900.,2,standard,2,1,1
"John Burke (Alabama) reviews and analyzes other contemporary accounts and finds that Boswell's is not only the most accurate but that he uses it to demonstrate Johnson's character, whereas others were merely retailing literary gossip.",John Burke dislikes Boswell.,1,standard,1,1,1
"As the state contracts out more of its information technology and management functions, it is also essential that it have good contract management expertise.",By next year the state will have outstanding contracts totally five million dollars per year.,1,standard,1,1,1
I would be pleased to respond to any questions that the Members of the Subcommittee may have.,I don't take questions.,2,standard,2,1,1
Current security requirements nurture overclassification and excessive compartmentation of information among agencies.,Security requirements do not compartmentalize information too much.,2,standard,2,1,2
"Without doubt, the initial lure of the city is its numerous historic buildings.",The city also has a university and a harbor that are interesting.,1,standard,1,1,1
"And, uh, they kind of actually stopped visiting the family because they were just, just determined that they were going to be white.",They stopped visiting the family when the racial tensions started.,1,standard,1,1,1
The operators were not given any information about the inability to conduct rooftop rescues and therefore could not advise callers that they had essentially been ruled out.,Helocopters could not be flown near the roofs due to fires in the area.,1,standard,1,1,1
Culebra was known as the Spanish Virgin Island until the American takeover it lies halfway between Puerto Rico and St. Thomas in the US Virgin Islands.,Culebra is halfway between Puerto Rico and St. Thomas in the US Virgin Islands.,0,standard,0,1,2
The cooperation between the program and the integrity divisions is the vehicle by which emerging issues are addressed.,The two groups work together.,0,standard,0,1,0
"In Tokyo, a correspondent for The Economist sighted a T-shirt   O D on Bourgeoisie Milk Boy Milk.",The correspondent for The Economist in Tokyo couldn't read the T-shirt he saw.,2,standard,2,1,2
In San Antonio the performance of Los Pastores at Our Lady of Guadalupe Church as been ongoing since 1913.,The performance stopped in 1987.,0,standard,2,1,2
"Significant differences were noted, however, as","There were apparent, notable differences.",0,standard,0,1,1
"This is a demand curve, conditional on the constraint that the discount remains the same, under which condition no mailers will shift to workshared.",The demand curve depends on the discount being the same.,0,standard,0,1,1
"-conceive, design and hand-sew the many beautiful costumes, such as Mary Todd's period dresses in Abe Lincoln in Illinois and the ball gowns in A Christmas Carol.",The costumes were entirely fabricated at a factory.,2,standard,2,1,1
P. S. A tribute donation to the IMA makes a wonderful holiday gift.,A donation in honor of someone would make a great gift for the holidays.,0,standard,0,1,1
"Your resolve delivered me from a horrible danger,  she admitted.","She did not want him to help her, though was grateful anyway.",1,standard,1,1,1
"Another important defeat took place at Rocroi, in Flanders, in 1643, when Spanish troops, never to regain their former glory, were routed by the French.",Rocroi is where the Spanish people won.,2,standard,2,1,1
"About him in the waist, where all last night had been so peaceful, there was a frenziedly active bustle of some threescore men.",This evening was busier than usual because of an event being hosted.,1,standard,1,1,1
The story I shall talk about today is about my father and the culture diversities he had when he moved to America.,I'll tell you what happened when my dad moved here from Mexico.,1,standard,1,1,1
"Brendan Gill, the former executive director of the Bexar County group, said he has since come to see the merger as a positive move for South Texas.",Brendan Gill made money off the merger.,1,standard,1,1,1
"And then I heard him leave, so I'm still finishing what I had to do.",I'm not going to bother doing this stuff.,2,standard,2,1,2
uh-huh it's funny and um i i guess i just like funny shows mostly,I like watching funny shows.,0,standard,0,1,1
These boxes come with wires (called  cables  in the trade because that sounds more impressive) that allow them to be connected to one another and into a power source.,These boxes can be connected together and powered by cables.,0,standard,0,1,1
The decent and sensitive thing to do is tell the president.,It would be humane to inform the president.,0,standard,1,1,1
and it can go on for ten twenty years i i think this is a little ridiculous,It only lasts a week.,2,standard,2,2,1
The vaquero or buckaroo is a westerner and the cowboy is a southerner.,The cowboy is from the south.,0,standard,0,1,0
"Prudie wants you to immediately regain your sense of humor and be grateful that your pal stepped in before any, uh, harm was done.",Prudie says you should take this very seriously.,2,standard,0,1,1
Executives could also receive a rating of provisional or fail for each element.,Executives must get rated well in order to continue.,1,standard,1,1,1
‘Swounds! Perhaps you'll explain yourself? Whither has Wolverstone gone?,Wolverstone is right here. No explanation needed.,2,standard,2,1,2
um well i sort of own a computer we have two PCs at home but neither one do we really own um both are no both of them are sort of work related and,I have two computers in my house.,0,standard,0,1,1
"In their enlightened self-interest, they supported this fledgling organization, knowing it would benefit the city as a whole.",They believed that the organization would destroy the city.,2,standard,2,1,1
"It was clear that the lead response agency was the FDNY, and that the other responding local, federal, bistate, and state agencies acted in a supporting role.",Many agencies supported the FDNY in its response.,0,standard,0,1,0
"Behind the South American area you'll find the Perfume Factory, where you can create your own personal fragrance.",`The Perfume Factory is in front of the South African area.,2,standard,2,1,1
"Ask your travel agency or the Berlin tourist office for details of upcoming programs, and book in advance where possible.",It's best to book 6 months ahead of your visit.,1,standard,1,1,1
The difference between a president and a king is that a king has no vice .,"It is never obvious who will take over for a king in the event of his death, but it is obvious for a president.",1,standard,1,2,1
"For myself, I am entirely of Wolverstone's opinion.",I completely side with Wolverstone on this matter.,0,standard,2,2,2
What are you doing becomes  Watch a dune.,They change the phrases to confuse people.,1,standard,1,1,2
"At night there are many good restaurants, clubs, and theaters to enjoy, and by day there is the glorious beach, complete with an amusement pier, antique carousel, and the nearby shopping arcades.",There are a lot of 4 star restaurants.,1,standard,1,1,1
Members receive discounts on Society products and publications available through regular catalogs and at the History Market gift shop located at our beautiful Society headquarters.,Members have a 25% discount .,1,standard,1,1,1
well why don't you start because you've had more time to think about it if you don't mind,Why don't you go first.,0,standard,2,2,1
yeah they weren't course they weren't talking about uh where you know you're absolutely unable to care for them but it was it you know they would come from large extended families,Some people can't care for other people.,0,standard,1,1,1
"You may also take advantage of our special 2-year membership offer for $30, a savings of almost 60% off our regular 2 year rate.",It costs $30 only if you join in the next two days.,1,standard,1,1,1
If anything it increased his excitement.,It decreased his excitement.,2,standard,2,1,0
"..,  but the second time the encounter is  he is caught in the middle between two friends.","He only has one encounter, which involves a friend of his.",2,standard,2,1,1
"Mihdhar gave his intended address as the Marriott Hotel, New York City, but instead spent one night at another New York hotel.",Mihdhar had a wonderful stay at the Marriott Hotel in NYC.,2,standard,1,1,1
The Title V operating permit must also be made available for public comment.,Not everyone ants to allow public comments.,1,standard,1,1,1
Is there any reason why she didn't tell you?,Why wouldn't she tell you about the baby?,1,standard,1,1,1
"They discussed targets in coded language, pretending to be students discussing various fields of  architecture referred to the World Trade Center, arts the Pentagon,law the Capitol, and politics the White House.",They talked about the targets they wanted to blow up in code.,1,standard,1,1,2
"Thank You, Sir, Could I Have Another Answer","Thank you, Sir; that is the only answer I needed.",2,standard,1,1,0
The disputes took on the tones of class struggle.,They fought about the poor vs the rich.,0,standard,1,1,1
"s great historic moment came in 1864, when its capital, Charlottetown, hosted a meeting of Maritime leaders with delegates from Ontario and Quebec to chart the path to Canada's federal status as a united dominion.",Charlottetown hosted leaders.,0,standard,0,1,1
Pilgrims would buy honey cakes for this snake and leave them at the temple entrance for it to enjoy.,The snake lived near the entrance to the temple and ate honey cakes.,0,standard,0,1,1
"The Southeast Air Defense Sector was notified of the event at 9:55, 28 minutes later.",28 minutes after the fact the Southeast Air Defense Sector received notification.,0,standard,0,1,1
"Managing Change in the Postal and Delivery Industries, Ed.",Change in the Postal and Delivery Industries happen organically and do not need to be managed.,2,standard,2,2,1
Mary Traill would tell you of it.,Mary Traill can tell you about the donkey.,1,standard,1,2,1
"Deborah Lipstadt, in her book Denying the Holocaust, wrote that we should not publicly debate unacceptable as well as obviously false claims, and thus she advanced a remedy as powerful as governmental censorship.",Lipstadt wrote a book that got excellent reviews.,1,standard,1,1,1
"The principal shopping and strolling avenues are the elegant Passeig de Gracia, Barcelona's version of the Champs d'Elysee, and pedestrian-only Rambla de Catalunya, an uptown segment of La Rambla.",There are shopping areas in the uptown segment of La Rambla.,0,standard,0,1,2
"Members of car clubs are referred to as  clubbers,  and they compete for trophies, ride in car caravans, and often participate in fund-raising events.",Members of car clubs do competitions.,0,standard,0,1,1
"The last sentence   We assume, of course, that you have not submitted this essay elsewhere.",We understand that you have previously published this essay in five newspapers.,2,standard,1,1,1
The problem of exploitation in apparently voluntary sexual relations has long been with us.,The problem of exploitation is getting better.,1,standard,1,1,0
Today these Germanisms do not even stay put in the United States.,These Germanisms are no longer used within the United states.,2,standard,0,1,1
well we're definitely keeping them poor and down trodden and helpless,Our actions prevent them from improving.,0,standard,0,1,0
yeah i think there's so much more economicable too just like with gas and everything i mean i can go forever on a tank of gas,They are also the best looking cars around.,1,standard,1,1,2
"It is not clear the system can be installed before 2010, but even this timetable may be too slow, given the possible security dangers.",It's hard to install the system because hackers attack it every night.,1,standard,1,1,1
Out of the tail of his single eye he had espied a trim figure in grey silk that was ascending the companion.,He has three eyes.,2,standard,2,1,1
"The find that caught the whole world's imagination was made by one James Wilson Marshall, a carpenter, at John Sutter's sawmill on the American River at Coloma, which lies midway between Sacramento and Lake Tahoe.",James Wilson Marshall invented something.,1,standard,0,0,1
Provide a professional atmosphere for many talented community actors to hone and perfect their skills.,Some actors use community theater to improve.,0,standard,0,1,1
"My grandmother was born in 1910, she was a little girl.",My grandma was born 10 years after the turn of the century.,0,standard,1,1,1
oh um no but they do have hay horse races  at the Oaklawn tracks,There are hay horse races at the tracks at Oaklawn.,0,standard,0,1,1
The constitutional text of 1787 had stipulated a right of slave owners to recover slaves who had escaped into free territory.,Part of the text of the constitution was written in 1787.,0,standard,0,1,1
"Several Tejano folk heroes, such as Gregorio Cortez, Juan Cortina, and Catarino Garza became memorialized because of their confrontations with the Texas Rangers.",Juan Cortina led the group that confronted the Texas Rangers.,1,standard,0,1,1
This effort was going on before 9/11 and it continues on a vastly enlarged scale.,Since 9/11 funding for the effort has increased by 120%.,1,standard,1,1,1
Texas only had fifty five thousand when i was there,I used to be in Texas.,0,standard,0,1,1
"Those participating will be provided prospects' names, addresses and telephone numbers, as well as background information on the school's needs.","Participants will have to sign a non-disclosure agreement, before accessing prospects' details.",1,standard,2,1,1
"Blood broke the seal, and read.",The seal was broken.,0,standard,0,1,1
.. why they have so little self-worth that they value the friendship of thieves and killers.,Some of their friends are thieves and killers.,0,standard,0,1,1
"Search for condescension, sentimentality, irony (with separate options for intentional and unintentional), pandering, obscurantism, and puns;",Intentional irony is more common than unintentional irony.,1,standard,1,0,0
"The massive courtyards and pavilions above Yongle's burial chambers have been restored, and they house some of the Ming Tombs' excavated treasures, including imperial armor.",Some of the antiques are shown.,0,standard,0,1,1
All nine responding agencies report participation in a,Only two of the nine agencies bothered to respond to our questions about participation.,2,standard,2,1,1
These boxes come with wires (called  cables  in the trade because that sounds more impressive) that allow them to be connected to one another and into a power source.,No cables or wires care included in the trade for these boxes.,2,standard,2,1,1
"Of course, if we could not solve our chosen ways to make livings, we would be dead.",Figuring how to make a living is not a piece of cake.,1,standard,0,0,1
And who the devil may you be?  he exploded at last.,He had suddenly asked a question as to who you may be.,0,standard,0,1,1
"But his time was consumed with getting new officials in place and working on the foundation documents of a new defense policy, the quadrennial defense review, the defense planning guidance, and the existing contingency plans.",The final defense policy document was over five hundred pages long.,1,standard,1,1,0
"In the final chapter, I step beyond the central concern with autonomous agents to consider the universe itself.","In the last chapter, I considered the universe itself.",0,standard,0,1,1
"Umeda marks the northern end of the business and entertainment district popularly known as Kita (meaning simply  North ), and is the very essence of modern Osaka's hustle and bustle.",Umeda is the north end of the entertainment district.,0,standard,0,1,1
Some of the most controversial provisions of the Patriot Act are to sunset at the end of 2005.,Some controversial provisions of the Patriot Act are likely to be renewed by Congress before it expires.,1,standard,1,1,1
It takes a partnership of private support and University funding for our law school to continue to grow in stature and influence.,Our law school needs money to continue to grow.,0,standard,0,1,1
"Louisa May Alcott and Nathaniel Hawthorne resided on Pinckney Street, while Beacon Street which Oliver Wendell Holmes dubbed  the sunny street that holds the sifted few  boasted historian William Prescott.",Hawthorne lived on Main Street.,2,standard,2,1,2
"Have a look at Passeig de Gracia to the east, especially the carrers Diputacie, Consell de Cent, Mallorca, and Valancia as far as the Mercat de la Concepcie market.",There is a market called Mercat de la Concepcie.,0,standard,0,1,0
"Given time and improved technology, all non-radio phones may be branded as wire phones .",Wire phones are more basic than non-radio phones.,2,standard,1,1,1
These can include unforeseen chances to enhance student and faculty learning by inviting special visitors and scholars to the campus when they happen to be in the state.,Campus visits show students what college life is like.,1,standard,1,1,1
"He stopped short at sight of Captain Blood, and saluted him, as was his due, but the smile that lifted the officer's stiff mostachios was grimly sardonic.",The officer had a mustache.,0,standard,0,1,1
yes well it it's not it's not legal to carry a handgun in Texas but no it's not you can have it in your home,You can take a handgun anywhere you want in Texas!,2,standard,2,1,1
There is a difference between canny skepticism and dumbbell skepticism.,Canny skepticism and dumbbell skepticism are one in the same.,2,standard,2,0,0
"Special coupons are handed out aggressively on the beaches during the day, in hopes of luring the biggest crowd that night.","Coupons are given out on the beach at night, hoping for customers the next day.",2,standard,0,1,1
