premise,hypothesis,gold_label,heuristic,pred_full,pred_hyp_only,pred_prem_only
"Corncob<br>The girl saw corncobs were going to waste at the farm. She figured they could be made into pipes and sold to help her family. Drying took a very long time, but the venture became profitable. She grew slightly older, and her savings helped her later. It would then be a supplement while she pursued her archery career.",Corncobs are not pipes.,0,standard,2,2,1
"Middleton registered 17 points (3-10 FG, 1-3 3Pt, 10-10 FT), two steals, one rebound and one assist across 30 minutes in Wednesday's 110-87 loss to the Pistons. Middleton shot the ball terribly Wednesday night, but made up for it by going a perfect 10-for-10 from the charity stripe. It's discouraging to see such a low shooting percentage, but Middleton is bound to bounce back and it's good to see him getting to the line often.",Middleton has 45 players on their team.,1,standard,2,1,1
"How to hoard food for an emergency<br>Make sure you have at least £ 300/$490/342 euro's (these are equivalent as of the seventh of may , 2011). Go to a shop that sells canned foods and drinks. Tinned and dried foods are best, as they last for a long time.","The currency conversions that were mentioned were relevant as of 3 years after May 7th, 2009.",2,standard,2,1,2
"""Tell Me Why"" is a song by English rock band the Beatles from their album ""A Hard Day's Night"". In North America, it was released on both the American version of ""A Hard Day's Night"" and the album ""Something New"". Credited to Lennon–McCartney, it was written by John Lennon in either Paris or New York City and recorded in eight takes on 27 February 1964.","""Tell Me Why"" was never seen by John Lennon. ",2,standard,2,2,1
"How to manage a small business at home<br>Set up a dedicated office for your small business. To successfully run a business from home, you need to designate space for it. [substeps] Set aside some space in a bedroom, basement or other room if you do not have enough rooms in your house for a dedicated office.",Your home can be used for sleeping and for work,0,standard,1,1,1
We have to be bold. We have to provide leadership. Now it's true that we disagree on this. The governor said that he doesn't think this problem is necessarily caused by people. He's for letting the oil companies into the Arctic National Wildlife Refuge. Houston has just become the smoggiest city in the country.,The oil companies are in Houston.,1,standard,0,1,1
"To do so requires looking beyond the legislation and the criminal justice system at ways available to our society to deal with problems such as child poverty and child abuse, which are often an underlying cause of youth crime, and to help young people not to make the kind of choices that may lead them to engage in criminal behaviour.",All youth crime is vandalism.,1,standard,2,1,1
"If you can dream it, you can achieve it — unless you're a goose trying to play a very human game of rugby. In the video above, one bold bird took a chance when it ran onto a rugby field mid-play. Things got dicey when it got into a tussle with another player, but it shook it off and kept right on running. After the play ended, the players escorted the feisty goose off the pitch. It was a risky move, but the crowd chanting its name was well worth it. Video credit: Storyful / Nathan Swarbrick @swazza1990",The crowd believed they knew the name of the goose running on the field. ,0,standard,1,1,1
"Many hopes are riding on the sale of Talisman's holdings in Palm Beach and Hendry counties, which Vice President Al Gore announced with much fanfare last year at the 50th anniversary of Everglades National Park.",Talisman's holdings in Palm Beach and Hendry counties will be sold at the 50th anniversary of Everglades National Park.,2,standard,0,1,1
The terrorist is suspected of being behind several deadly kidnappings and dozens of suicide attacks in Iraq.,The terrorist was caught fleeing Iraq.,1,standard,2,1,1
Getting Rid of a Cat<br>Tom hated his girlfriend's cat. He decided to get rid of it. He drove it out to a far away park and left it there. Tom acted like it ran away until it showed up again. Tom couldn't believe it found its way back.,tom was very happy when the cat came back,2,standard,2,1,1
"Barcelona's record signing Ousmane Dembele is set to return from a long injury layoff in tomorrow morning's (Singapore time) Copa del Rey match against Celta Vigo, the club have said. Dembele, who joined Barcelona for a 105-million euro (S$168m) fee that could rise to 147m euros from Borussia Dortmund in August, made only three appearances for Barca before rupturing his hamstring against Getafe on Sept 16. The 20-year-old French forward returned to training last month and received his medical discharge on Tuesday.",Barcelona's record signing Ousmane Dembele is set to return from a long injury layoff next week,2,standard,1,1,1
"A number of undergraduate schools and colleges have also received it, as has the French Red-Cross, the abbey of Notre-Dame des Dombes, and the French railway company SNCF.",No one is concerned with the prestige of the school.,1,standard,2,1,1
"How to work in commercial production<br>Enroll in a degree program in broadcast media, television production, communications or advertising. [substeps] Most production companies and television stations will require a bachelor's degree in addition to work samples when hiring. You will also have the opportunity, as a student in one of these programs, to create projects for your portfolio.",Your project portfolio can be key in landing a job at a news station.,0,standard,1,1,1
"Oh , Maria , I 've longed for years and years just to hear her sing once more .<br>It seems as if I MUST hear my little Joscelyn sing once again before I die .<br>I 've never had the chance before and I never will have it again .<br>Do please ask William to take me to Kensington . ''<br>`` Dear me , Aunty Nan , this is really childish , '' said Mrs. William , whisking her bowlful of berries into the pantry .<br>`` You must let other folks be the judge of what is best for you now .",Mrs. William was born in 1980. ,1,standard,1,1,2
"The Alfred G. Vanderbilt Handicap is an American Thoroughbred horse race held annually near the end of July at Saratoga Race Course in Saratoga Springs, New York. A Grade I event open to horses age three and older, it is a six furlong sprint raced on dirt.",A six year old horse can not participate in the event,2,standard,2,1,1
"Bunker started XenuTV in 1999 and began to make videos that he provided for the Lisa McPherson Trust. Bunker has been a critic of the Church of Scientology since 1997. In 2006, he won a Regional Emmy Award after he and KUSI-TV news reporter Lena Lewis produced a documentary news video on the issues with the United States - Mexico border with San Diego, California.",Lisa McPherson trusted Bunker.,1,standard,0,1,1
"Jeffrey Steven Pilson (born January 19, 1959, Lake Forest, Illinois) is an American multi-instrumentalist best known for his long stint in the band Dokken. He was also a member of Dio for part of the 1990s and has been the bassist for Foreigner since 2004. Although he is known primarily for his work as a bassist, Pilson also plays guitar, cello, keyboards, piano, and mellotron.",Pilson played the guitar for Foreigner,2,standard,0,2,1
"This practice of forbidding the use of direct citations from the debates of the House of Commons, euphemistically identified as ""the other place,"" was originally intended to prevent, according to Erskine May, fruitless arguments between members of two distinct bodies who are unable to reply to each other and to guard against recrimination and offensive language in the absence of the other party.",The practice had contained use of direct citations,2,standard,0,1,1
"I am by no means a bad young man .<br>You shall have back your eye , safe and sound , and as bright as ever , the moment you tell me where to find the Nymphs . ''<br>`` The Nymphs !<br>Goodness me !<br>sisters , what Nymphs does he mean ? ''<br>screamed Scarecrow .<br>`` There are a great many Nymphs , people say ; some that go a hunting in the woods , and some that live inside of trees , and some that have a comfortable home in fountains of water .",There are many excellent Nymphs.,0,standard,1,1,2
Important Work<br>Eden woke up late to work. He decided to call in sick because he didn't want to rush. His boss thought he was really needed at work that day. Eden agreed to come in late. Eden helped his boss catch up on important work.,Eden wasn't really sick,0,standard,2,1,1
"Let me just tell you who the jury is. The people of Texas. There's only been one governor ever elected to back-to-back four-year terms, and that was me. And I was able to do so with a lot of Democrat votes, nearly 50% of the Hispanic vote, about 27% of the African-American vote, because people know I'm a conservative person and a compassionate person.",More than half of the Hispanic vote  went to the governor,2,standard,0,1,1
"Linked<br>I tried to do some work yesterday. I had to use a linkedin website. After I was done, people starting adding me. I was confused as to why they added me. I realized it was because I had been logged in.",she used the kedin website,2,standard,1,1,1
Target<br>Sarah cocked her gun and aimed. She pulled the trigger and the bullet hit her target. Sarah looked intently at the bullet holes. They were all far apart from the center. Sarah realized she needed more practice.,Sarah didn't kill anyone.,1,standard,2,1,1
"Tilman Frasch is a historian working at Manchester Metropolitan University. He is a leading expert in Burmese historical sources of the Pagan period. Frasch received his PhD in Heidelberg in 1994 with a work about the Pagan kingdom, titled ""Pagan: Stadt und Staat.",Frasch became a doctor six years prior to the turn of the century.,0,standard,2,1,1
"-- that unless there is a -- the Court is -- because the circumstances change, that we are living in an era now where piracy is a significant problem, there's question of administrative ease, of administering a system where copyrights may be different for one set of authors, or different for another set of authors, there's changes that are taking place internationally, so that what we're saying is that not only could this Court conceive of reasons why Congress thought it was accomplishing the objectives of this clause, but that there are numerous objectives that are entirely legitimate in --","We are living in an era where piracy is a significant problem and that will never change, regardless of copyright laws",1,standard,2,1,1
Binge<br>Ron hadn't lived near a big store for a long time. The first thing he did was buy a lot of ice cream. He binged out and ate it all in one sitting. Ron felt very sick for days after that. He swore to have more self-discipline no matter how close a store was.,Ron looked forward to getting more ice cream tomorrow.,2,standard,1,1,1
"How to get yourself into the christmas spirit<br>Play christmas music in the background while you prepare for christmas. Great songs such as "" white christmas "" by bing crosby, "" o holy night "" by josh groban and "" believe "" by josh groban are great examples, and they will help you lift your spirit. Make a batch of christmas cookies.",There are no more than three Christmas songs.,2,standard,1,1,1
"OK! Everybody sing! “I”m dreaming of a wet Christmas just like the ones we used to know.” While it may not compare with Bing Crosby”s classic “White Christmas,” it should be an accurate forecast for the remainder of the week. The National Weather Service is calling for a string of cold, wet storms coming to Northern California for the rest of the week. However, the weather guesseers don”t think it will be cold enough to bring snow to the valley or even the lower foothills.",There will be a string of rainy days in Southern California,1,standard,1,1,1
"Green Lake is a city in Green Lake County, Wisconsin, United States. The population was 960 at the 2010 census. The city is located on the north side of Green Lake. The city of Green Lake is the county seat for the county of Green Lake. The Town of Green Lake is located on the south side of Big Green Lake, opposite the city.",Green Lake is not green.,1,standard,2,2,2
"BOSTON, Oct 2 (Reuters) - William Ackman’s Pershing Square Capital Management staunched two months of bloodletting in September, with his flagship fund eking out a tiny gain, leaving its main fund roughly flat for the year, according to a performance update. The activist investor told clients that the Pershing Square LP fund inched up 0.2 percent last month, marking an improvement from August’s 3.6 percent loss and July’s 2.2 percent decline, according to an update which was seen by Reuters.","Ackman told clients of his Pershing Square Capital Management hedge fund that its main portfolio rose 2.4 percent in June, putting the fund up 25 percent for the year, according to two investors.",2,standard,1,1,1
"Almost at the same time a pistol-shot , flash and report , came from the hedge side .<br>And that was plainly the last signal of danger , for the buccaneers turned at once and ran , separating in every direction , one seaward along the cove , one slant across the hill , and so on , so that in half a minute not a sign of them remained but Pew .","After the buccaneers ran , there was nothing but silence",1,standard,0,1,1
"How to qualify for unemployment<br>Understand the limitations. While all states have some form of federal-state unemployment program, the limits placed on this program can vary from state to state. [substeps] Check with your state unemployment insurance agency as soon as you lose your job to learn more specific information about whether or not you qualify for unemployment benefits.",Some states don't have unemployment.,2,standard,1,1,1
"Ezege Chiefs 2 Synopsis: This 2017 Latest Nigerian Nollywood Movie is an interesting african movie. Chiefs must go is set in a village, where there is competition in terms of who to marry. The parents see their children as investment and would want to marry off their daughters to the rich. A lot of lobbying, back-stabbing going on, watch the movie to find out the true story. Enjoy!","in 2018, it had already occurred that Ezege Chiefs 2 was released.",0,standard,2,1,1
"My friend, Senator Spencer Abraham of Michigan, is pushing a law to make sure that Arab-Americans are treated with respect. So racial profiling isn't just an issue at local police forces. It's an issue throughout our society. And as we become a diverse society, we're going to have to deal with it more and more.",Spencer Abraham has a xx,2,standard,0,2,1
"I served on the Small Business Committee for a long time. I was chairman of it once. Now I'm the senior Democrat on it. We used to -- you know, we have a goal there for minority set-aside programs, to try to encourage ownership in the country. They don't reach those goals. They don't even fight to reach those goals. They've tried to undo them.",The speaker is a Democrat,0,standard,0,1,1
"That stands in stark contrast, by the way, to a man who is going to leave 50 million -- 50 million Americans out of tax relief. We just have a different point of view. It's a totally different point of view. He believes only the right people ought to get tax relief.",50 Americans will not have tax relief.,2,standard,0,1,1
Carlos flat tire<br>Carlos is driving home from a night out with this boys. Carlos hits something in the road. The car starts to slow down. He pulls over to see what's wrong. Carlos got a flat tire and called for help.,Carlos had a prostethic arm,1,standard,2,1,1
"How to make a lemon drop<br>Prepare the lemon slice, wedge, twist, or spiral. All lemon drop shooters should be garnished with something such as a lemon slice, wedge, twist, or spiral. Such garnishes are usually coated with sugar or make sure that the garnish contributes sweet as well as sour flavors.",Cut the lemon into squares.,2,standard,1,2,1
"The human rights promotion and protection secretariat of the FMLN strongly condemns the massacre of five Spanish-born Jesuit priests, and three Salvadoran citizens, carried out by the Salvadoran Armed Forces Soldiers.",The Doran Armed Forces carried out the action,2,standard,2,1,1
"Colarusso, the Dover police captain, said authorities are interested in whether their suspect made a cell phone call while he was in the Dover woman's home.",Colarusso doesn't think it's likely their suspect made a cell phone call while he was in the Dover woman's home.,1,standard,1,1,1
"Pink Sweat is a 2009 American music video directed by Lara Everly, written by Lara Everly and Jonny K. The short film was nominated for Best Original Song at the DC Shorts Film Festival, won Best Editing in the 2010 Mockfest Awards and was featured on the home page of funny or die. The original music of the video was recorded by Makio Haywood and the vocals were recorded by Alan",Pink Sweat is a 2009 American film directed by Jonny K and Lara Everly and has won several awards,2,standard,0,1,2
Fishing<br>Dennis had not been fishing in a long time. He decided to take a small vacation from work to go fishing. The day before he left he made sure all his gear was in good shape. After he packed his car he headed to a local lake. After catching many fish he headed home.,Dennis took at least a couple days off work for fishing.,1,standard,0,1,1
"The human rights promotion and protection secretariat of the FMLN strongly condemns the massacre of five Spanish-born Jesuit priests, and three Salvadoran citizens, carried out by the Salvadoran Armed Forces Soldiers.",The human rights promotion and protection secretariat of the FMLN doesn't condemn anything but killings.,1,standard,2,1,1
"The North Melbourne Advertiser was a local newspaper distributed throughout the inner-northern suburbs of Melbourne, Australia, especially within the boundaries of what was then known as the borough of Hotham (later becoming the suburb of North Melbourne in 1887).",The North Melbourne Advertiser was written in Danish.,1,standard,2,2,1
Lost Cat<br>John got home from work one day to find his cat missing. He looked for him everywhere. Eventually he realized that his cat had escaped. He went outside and called for him. John's cat eventually came up running and they were reunited.,John looked for the cat everywhere but the was not sure.,1,standard,0,1,1
"A fire in Orillia is being treated as suspicious. Orillia Fire Services go the call to a construction site on Monarch Drive just after midnight this morning, to find an excavator on fire. While firefighters worked on dousing the heavy equipment, police brought in forensic officers to figure out how the fire started. The OPP is asking anyone who saw anything out of the norm in the area around midnight to give them a call.",The fire was caused by the police force.,1,standard,2,1,1
"Flying!<br>Lucy dreamed to fly over the ocean. She took a plane but couldn't feel the wind and was disappointed. She decided to go to the beach and try to do some parasailing. Five hundred feet above the ocean, she felt the wind. She was very happy and spread her arms very wide.",Lucy is very smart for believing that she could feel the wind while being inside of a plane. ,2,standard,2,1,2
Grey<br>I went to the store to buy a new phone. The one I wanted was available. The salesperson showed me three different colors. I had a hard time choosing. I finally decided on the grey model.,The phone was available in blue.,1,standard,1,1,1
The Monkey's Mask is an international co-production 2000 thriller film directed by Samantha Lang. It stars Susie Porter and Kelly McGillis. Porter plays a lesbian private detective who falls in love with a suspect (McGillis) in the disappearance of a young woman. The film is based on the verse novel of the same name by Australian poet Dorothy Porter.,Susie Porter's role is not a detective in this film.,2,standard,2,1,1
"Ricochet or Ricochet IM is an open source, multi-platform, instant messaging software project originally developed by John Brooks and later adopted as the official instant messaging client project of the Invisible.im group. A goal of the Invisible.im group is to help people maintain privacy by developing a ""metadata free"" instant messaging client.",Ricochet IM originally developed the human being known as John Brooks.,2,standard,0,1,1
Burning books<br>It was allie's first day of school. So she decided to burn her books. Allie felt so relieved. She thought she would never have to use them. But to her dismay she realized she needed them for next year.,She purchased the books again.,1,standard,2,1,1
Drought<br>We are having a drought in our area. We have only had rain a couple times in the past two months. I have had to water our garden frequently. The garden doesn't like our chlorinated water very well. My bean plants all died due to lack of rain.,The garden needed rain.,0,standard,1,1,1
"Butterglory is an American indie rock band from Lawrence, Kansas. Contemporaries of indie rock groups like Pavement and Archers of Loaf, the band helped explore similar musical territories and expand the genre. The band released four albums with Merge Records.",Butterglory released three albums,0,standard,2,1,1
"ZURICH/BERLIN, Jan 29 (Reuters) - Here are some of the main factors that may affect Swiss stocks on Tuesday: COMPANY STATEMENTS * Gurit Holding said it will enlarge its group executive committee to eight members, from six at present, effective Feb. 1. * LafargeHolcim said it was exploring options for its business in the Philippines, including a potential sale, as the cement giant seeks to further reduce debt by selling non-core assets. ECONOMY Swiss December trade data due at 0700 GMT. (Reporting by Zurich newsroom and Berlin Speed Desk)",Selling assets can reduce debt owed by LafargeHolcim and result in stock changes.,0,standard,1,1,1
Waste in the ponds produced by leaching gold from ore is a source of potential environmental dangers.,Gold is an ore.,1,standard,0,1,1
"Summer is around the corner, but Hollywood is already full of hot items! If you're looking for a tasty treat to help cool you off, a new book to get lost in, or a fresh look, Us Weekly has you covered! Find out what your favorite celebrities are buzzing about this week by scrolling through the photos!",You will need to cool off this summer.,1,standard,1,1,1
"Hon. members will know that this official opposition attaches great importance to ensuring that parliament clearly states its intent in any bill that we consider or that we adopt, because if we do not, and the government is often sloppy in this area, we simply hand jurisdiction by default over to the courts, and that has been done far too many times.",Parliament should be replaced with an unelected upper house.,1,standard,1,1,1
"Studia Mathematica is a Polish mathematics journal published since 1929. It was founded by Stefan Banach and Hugo Steinhaus. It accepts papers written in English, French, German, or Russian, primarily in functional analysis and related areas such as probability theory.","Studia Mathematica accepts papers written in English, French, German, or Russian but in fact, was a  Russian language magazine by  Stefan Banach and Hugo Steinhaus.",2,standard,1,1,2
"They have to give labour concessions and more wage cuts and more benefit cuts in order to compete through the government's turning around and giving millions of dollars to another country to compete with ours, and not just a country with a good record, a country that has some of the worst human rights records in history.",the country our government gave money to does not have a good record at all,0,standard,2,1,1
"BAKERSFIELD, Calif. - The Bakersfield College Industrial Automation program is holding an info session to educate prospective students about their program and career opportunities. Students who graduate from the program are prepared for careers in the design, operation, and management of industrial automation systems. The three info sessions will be on:",The exact dates and times of the info sessions are not mentioned.,0,standard,1,0,1
"Deng Haihua, Ministry of Health spokesperson, expects the disease to reach its height between May and July. Yang Weizhong Deputy Director for the Chinese Center for Disease Control and Prevention said researchers are increasing research efforts to find a vaccine for EV71. Families are being instructed to embark on week-long disinfections with free medical supplies from local health authorities.",There is no treatment for EV71.,1,standard,2,1,1
"Accompanied by Sioux prayers and the keening of Scottish bagpipes, a plain cotton shirt was returned to South Dakota this past summer.",People didn't know about the shirt.,1,standard,1,1,1
"Hosed Down<br>Bob had a lot of outdoor conduit. Animals had used them as a place for droppings for years. Bob wanted to take them with him when he moved. He hosed down the conduit as best as he could. When he was done, Bob thought they were safe to handle.",Animals used the conduit for shelter.,2,standard,2,1,1
"Christmas gift<br>I saved some of my Halloween candy to give my sister for Christmas. It was very hard for me to restrain myself. Eventually, I could not hold back. I ate the candy, and filled the wrappers with toilet paper for bulk. My sister was excited at first, then cried when she saw what I did.",My sister threw the toilet paper filled wrappers at me.,1,standard,2,1,1
"When an agreement of this nature was being negotiated, the governments of the day, both governments-because I hold the Government of British Columbia equally responsible-should have understood from the very beginning that if they wanted it accepted by the people of British Columbia they had to include the people of British Columbia in the negotiations so that there would be an acceptance level there.",The people of British Columbia will never accept the agreement,1,standard,2,1,0
"How to move columns in excel<br>Select the column (or columns, if they're adjacent) that you wish to move. You can select the column by clicking on the column header which is the letter visible by the ruler. Cut the information in the column.",You can quickly move the columns in excel by first choosing one or more columns by clicking,0,standard,1,1,1
"MADRID, July 4 Nationalised Spanish lender Bankia and Barcelona-based peer Caixabank have mandated investment bank JP Morgan to explore the sale of more than 30 percent of olive oil company Deoleo, two sources close to the deal told Reuters on Thursday. (Reporting by Carlos Ruano and Jesus Aguado; Writing by Clare Kane; Editing by Sonya Dowsett)",Caixabank contains a zzz,2,standard,2,2,1
"KUCHING: Police have arrested a 30-year-old barber for the suspected rape of a 15-year-old girl here. Kuching Police chief ACP Ng Ah Lek said today the police made the arrest after getting a report from the Sarawak General Hospital that a girl had been raped and was suffering from a sexually transmitted disease. ""It is learned that the girl was raped several times by the barber at the shop where he worked,"" he said in a statement. — Bernama",A man was arrested for raping a girl half his age.,0,standard,1,1,1
"Third WI-SA T20 abandoned KINGSTON: South Africa’s chances of making a comeback in the T20I series against Windies Women were dealt a severe blow when the third game of the series was abandoned without a ball being bowled. Torrential rain few hours before the game in Trinidad forced a delay to the start, but after the umpires conducted multiple inspections of the outfield post that, it was finally decided to call it off with the outfield remaining soggy. Windies Women now lead the series 2-0 after having won the first two games.",The owners inspected the field.,2,standard,1,1,1
"A juvenile hacker who crippled an airport tower for six hours, damaged atown's phone system, and broke into pharmacy records has been charged in afirst-ever federal prosecution, the U.S. Attorney's office announcedtoday.",An outlaw the hacker will always be.,1,standard,2,1,1
"How to address an archbishop<br>Greet an archbishop formally by saying "" your excellency. "" when you approach an archbishop, it's best to give them a formal salutation. Both "" your excellency "" and "" your grace "" are acceptable and highly respectful greetings.",""" Your excellency "" and "" your grace "" are suitable greetings for a bishop, too.",1,standard,0,1,1
"""Pretty Good Year"" is a single by the American singer-songwriter Tori Amos, taken from her second album ""Under the Pink"". It was released as the second single from the album in Europe in March 1994, and the fourth single from the album in Australia in November 1994. It was not released as a single in North America.",The song was a hit when it released during the spring in Australia,1,standard,1,1,1
"Thank you for visiting our website. Since you landed on this page you are looking for the solutions to Mirror Classic April 24th 2017 Crossword and you are in luck! We have just updated our site with the latest answers so without wasting time, scroll down and find the clue that you are looking for. Click any of the clues to reveal the answer and see the rest of the solutions from other publishers too.",We have updated our site with the latest answers last week.,2,standard,1,1,1
"The Coupon<br>Ava wanted a new pair of jeans. She found a coupon for 25% off of her favorite store. She tried on lots of pairs. She found the perfect pair! They looked and felt great, so she bought them.",Ava desired lots of pairs of jeans.,2,standard,0,1,1
"How to cut laminate<br>Measure the installation area and purchase the laminate. Carefully measure the space with a tape measure, then measure it once more for the sake of accuracy. Add one inch to all sides, just in case chipping or splitting occurs when you make your cuts.",Cutting and laminating can expose the user to risk of injury,1,standard,1,1,1
"Mr. Lessig, on your First Amendment argument I don't see where the retroactivity-prospectivity comes in, because -- I follow your argument under the Copyright Clause, but if you're saying that the time is too long, the public domain should get this stuff sooner rather than later, would you explain to me how your prospectivity-retrospective line fits into your First Amendment claim?",Mr. Lessig made an argument which was predicated on a US founding document,0,standard,1,1,0
"But Rajeev Dhawan, director of the Economic Forecasting Center at Georgia State University, says the main issue ahead is higher inflation.",The director says inflation needs to be higher.,2,standard,0,1,1
"Anthony ""Tony"" Ulasewicz (December 14, 1918 in New York, United States – December 17, 1997 in Glens Falls, New York) was a figure in the Watergate scandal, delivering hundreds of thousands of dollars in ""hush money"" to Watergate defendants G. Gordon Liddy and E. Howard Hunt. He also investigated the lives of notable Democrats like Senator Edward M. Kennedy. He was of Polish descent.",Tony knew a lot about the Kennedies.,1,standard,1,1,1
Rainforest Hiking<br>I went on a tropical vacation with some friends of mine. We wanted to go hiking in one of the island's rainforests. The tour guide warned us it would be muddy. I didn't take the warning very seriously. I ended up ruining my shoes completely on the hike.,The hiker does not think she can save her shoes after that muddy hike.,0,standard,1,1,1
"Jacques Santer succeeded Jacques Delors as president of the European Commission in 1995, the second Luxembourger to hold this high office.",Jacques Delors was president of the European Commission in 1895,2,standard,2,1,1
"In describing these features of the statutory review scheme in some detail, I want to emphasize that one of the important purposes of the scheme is to ensure that the people of Nunavut are not treated as second class citizens when it comes to the rights accorded to them by their court system.",The narrator wants to emphasize that one of the important purposes of the scheme is to ensure that the people of Nunavut are treated as second class citizens.,2,standard,2,1,1
"The resignation came amid recent allegations by Massachusetts' attorney general that the Boston archdiocese engaged in ""an elaborate scheme"" to keep quiet the issue of child sexual abuse by priests.",the Massachusetts' attorney general accused priests of sexually abusing priests.,2,standard,0,1,1
"How to create a musical slideshow with iphoto<br>Choose the photos you want to show during your video. Choose your music; make sure whatever song you choose is not drm protected. You can use songs you have bought from the itunes store, and you should not use any song that you do not have express permission to use.",You can use music from Spotify for your slideshow ,1,standard,1,1,1
"FROM two tiny rooms high up and far back in St. Augustine's Episcopal Church, with its neo-Georgian archways, straight-backed pews and simple, graceful detail, the legacy of slavery in Manhattan looks down. The stone church, on Henry Street near Montgomery Street on the Lower East Side, was built for a patrician white congregation. But although it was completed in 1828, a year after slavery was legally abolished in New York State, behind the balcony and on either side of the organ are two cramped rooms, built so that black churchgoers could worship there without being seen by white parishioners.",Although it was completed in the year prior to 1830.,2,standard,0,1,1
"How to teach your dog to get a beer<br>Make the fridge easy to open for your dog. Although your dog will likely get into anything you leave out, you probably take for granted the fact he can't get into the refrigerator. To make it easier for him, hang something from the handle of the refrigerator door.",Any dog can deliver beer,1,standard,2,2,1
"How to handle being in love with two people<br>Look into any differences between how you love each person. If you find yourself in love with two people, these people may be meeting different emotional needs. Identifying the different reasons you love each person can help you figure out how to move forward.",Thinking about the reasons for this situation may resolve it,0,standard,0,1,1
"How to purchase a gas station<br>Study the traffic flow. When you first get the idea to buy a gas station, you need to become familiar with the location. Drive around the neighborhood.",buying a gas station is easy,1,standard,2,1,1
"Mastermind or Master Mind is a code-breaking game for two players. The modern game with pegs was invented in 1970 by Mordecai Meirowitz, an Israeli postmaster and telecommunications expert. It resembles an earlier pencil and paper game called Bulls and Cows that may date back a century or more.",Mastermind is like playing checkers.,1,standard,2,1,1
Nichols was found guilty May 26 of 161 counts of first-degree murder for 160 victims and an unborn child in a state trial.,Nichols poisoned the water system in a small town,1,standard,2,1,1
"Alan Mulally, Boeing's head of the unit, said at the start of the strike that it may cause delivery delays that would give Airbus SAS an advantage in what is the strongest commercial aircraft market in five years.",The strike will cause a delay in the timing of deliveries,1,standard,0,1,1
How to know if you are infertile<br>Consider your age. Your chances of conceiving generally get smaller as you get older. This is because your eggs decrease in number and quality with time.,The number of men's eggs decrease as they get older.,2,standard,1,1,1
"Rishika Lulla Singh serves as the CEO of Eros Digital, the streaming arm of Indian film company Eros International. At the recently concluded Times National Awards for Marketing Excellence, Singh won the award for 'Women Leadership in Industry. (Rishika Lulla Singh/LinkedIn photo)","At the recently concluded Times National Awards for Marketing Excellence, Singh won many awards for Women in Leadership in Industry.",2,standard,1,1,2
"Halperin v. Kissinger was a court case filed by Morton Halperin against National Security Advisor Henry Kissinger, who approved wiretapping Halperin's home and White House office, starting in 1969. Halperin dropped the case after Kissinger publicly apologized on November 13, 1992.","Halperin v. Kissinger was a court case filed by Morton Halperin against National Security Advisor Henry Kissinger, who approved wiretapping Halperin's home and White House office, ending in 1971.",1,standard,2,1,2
The mine would operate nonstop seven days a week and use tons of cyanide each day to leach the gold from crushed ore.,The mine was shut down.,1,standard,2,1,1
"How to contact a dog breeder<br>Decide on a particular breed of dog. Before you reach out to a breeder, you will want to choose a particular breed of dog to purchase. A reputable breeder will only raise one particular type of breed of dog, so identifying your preferences will automatically narrow down your contact choices.",The best breeders offer a variety of dog breeds.,2,standard,1,1,1
The May 3 ferry sinking in the Meghna River that claimed the lives of at least 370 people is a reminder of the dangers inherent in this sort of travel.,The ferry is a bad way to travel.,0,standard,0,1,1
"1/12 Top 12 cities for exploring on foot Wandering around is by far the best way to get your bearings in a new city, not to mention the cheapest. The Lonely Planet has come up with a list of the world's best cities for walking - as voted by its readers. 12. Sydney A trip to Sydney is not complete without a stroll over the famous harbour bridge. It's also an easy walk to the opera house at circular quay, then up through the Royal Botanic Gardnens and into the heart of the shopping and business district. Getty Images", A trip to Sydney is complete without a stroll over the famous harbour bridge.,2,standard,2,1,1
"1/12 Top 12 cities for exploring on foot Wandering around is by far the best way to get your bearings in a new city, not to mention the cheapest. The Lonely Planet has come up with a list of the world's best cities for walking - as voted by its readers. 12. Sydney A trip to Sydney is not complete without a stroll over the famous harbour bridge. It's also an easy walk to the opera house at circular quay, then up through the Royal Botanic Gardnens and into the heart of the shopping and business district. Getty Images",the lonely planet best cities for walking has no southern state,1,standard,2,2,1
"It contains -- the clause itself contains limitations, limited times, authors, exclusive rights and things of that nature. I don't think -- and the petitioners expressly disclaim the assertion that any substantive limitations in the ""Promote the- Clause. What the Framers were saying is, we want to give Congress the authority to promote the progress of useful arts and sciences, and --",  Framers were thinking will be the development in the art when is Congress has the authority of useful arts and sciences.,1,standard,1,1,1
Mr Ferdinand Piech said that the German company did not have any confidential plans or documents about GM's ultra-low-cost factory project.,"Ferdinand Piech said that the German company had the GM's plans for the factory, but that they did not have any other documents",2,standard,0,2,1
"At that moment the dogs began to bark loudly , and the bear rushed out of the thicket and set off in the direction of the mountain .<br>Without thinking that they had nothing to defend themselves with , should the bear turn and attack them , the boys gave chase .",A dog attacked them.,2,standard,2,1,1
"For example, by suggesting that the Minister of Labour uses parliamentary immunity to take an unfair action against a person, he is implying that if he spoke outside the House of Commons the Minister of Labour would be subject to some kind of civil suit, so he is imputing motives to the Minister of Labour.",The Minister of Labor is suggesting that they all don't not go out for pizza later.,1,standard,2,1,0
