premise,hypothesis,gold_label,heuristic,pred_full,pred_hyp_only,pred_prem_only
After the bankers fought the manager arrived .,The bankers fought the manager .,2,subsequence,0,1,0
The doctors ate the broccoli .,The doctors ate .,0,subsequence,0,2,2
"Before the banker admired the senators , the president stopped the tourist .",The banker admired the senators .,0,constituent,0,1,1
The actor avoided the managers .,The managers avoided the actor .,2,lexical_overlap,0,1,0
The judges recognized the tourists who the artist recommended .,The tourists recognized the judges .,2,lexical_overlap,0,2,1
The judge that waited stopped the authors .,The judge stopped the authors .,0,lexical_overlap,0,2,2
The presidents assumed that the bankers contacted the lawyer .,The bankers contacted the lawyer .,2,constituent,0,2,2
"The artist resigned , or the actors believed the presidents .",The actors believed the presidents .,2,constituent,0,1,1
The lawyers that the president advised thanked the author .,The lawyers thanked the author .,0,lexical_overlap,0,1,0
"Whether or not the scientists encouraged the judge , the doctor believed the athlete .",The doctor believed the athlete .,0,constituent,0,1,2
The bankers left the desert .,The bankers left .,0,subsequence,0,0,0
"The athlete introduced the professors , or the judge waited .",The judge waited .,2,constituent,0,1,2
"In case the scientists helped the doctor , the professors ran .",The scientists helped the doctor .,2,constituent,0,1,0
"The doctors admired the students , or the secretaries shouted .",The secretaries shouted .,2,constituent,0,1,2
The artists said that the senators contacted the judges .,The senators contacted the judges .,2,constituent,0,2,2
Probably the professors mentioned the athlete .,The professors mentioned the athlete .,2,constituent,0,1,1
The secretary heard the artists believed the scientist .,The secretary heard the artists .,2,subsequence,0,1,2
"If the tourists avoided the actors , the scientists thanked the lawyers .",The tourists avoided the actors .,2,constituent,0,1,2
The banker learned that the athlete performed .,The athlete performed .,0,constituent,0,0,0
The judge and the managers recommended the authors .,The judge recommended the authors .,0,lexical_overlap,0,1,2
The managers advised the athletes in front of the doctor .,The managers advised the athletes .,0,subsequence,0,1,1
The managers that shouted thanked the president .,The managers thanked the president .,0,lexical_overlap,0,1,1
Young tourists mentioned the manager .,Tourists mentioned the manager .,0,subsequence,0,1,1
The scientists who helped the athletes avoided the actor .,The actor avoided the scientists .,2,lexical_overlap,0,1,0
The lawyer called the judges that the doctors avoided .,The doctors avoided the judges .,0,lexical_overlap,0,1,2
The tourists remembered that the athlete waited .,The athlete waited .,0,constituent,0,1,1
The tourist believed the artists investigated in the library .,The artists investigated in the library .,2,subsequence,0,1,2
"Although the author contacted the banker , the athlete advised the professors .",The author contacted the banker .,0,constituent,0,1,2
The author believed the lawyer next to the bankers .,The bankers believed the author .,2,lexical_overlap,0,1,2
"Since the banker believed the judges , the manager resigned .",The manager resigned .,0,constituent,0,1,1
The student supported the lawyer .,The lawyer supported the student .,2,lexical_overlap,0,1,1
The presidents assumed that the judges thanked the lawyers .,The judges thanked the lawyers .,2,constituent,0,2,2
The author stopped the professor investigated in the library .,The professor investigated in the library .,2,subsequence,0,1,1
The senators knew that the lawyer slept .,The lawyer slept .,0,constituent,0,1,1
The president forgot that the authors recommended the tourists .,The authors recommended the tourists .,0,constituent,0,1,1
The senators and the scientists contacted the student .,The senators contacted the student .,0,lexical_overlap,0,1,1
Serious presidents admired the scientists .,Presidents admired the scientists .,0,subsequence,0,1,0
The professors believed the senators introduced the athlete .,The professors believed the senators .,2,subsequence,0,1,2
"The professors recommended the manager , and the author contacted the tourist .",The professors recommended the manager .,0,constituent,0,2,2
The professor that admired the student recommended the lawyers .,The professor recommended the lawyers .,0,lexical_overlap,0,1,2
The judge believed the bankers slept .,The judge believed the bankers .,2,subsequence,2,1,0
Without a doubt the tourist recommended the banker .,The tourist recommended the banker .,0,constituent,0,2,2
The scientists hoped that the artists stopped the secretaries .,The artists stopped the secretaries .,2,constituent,0,1,1
The doctor knew that the secretary shouted .,The secretary shouted .,0,constituent,0,1,2
The scientists thanked the judge who ran .,The scientists thanked the judge .,0,subsequence,0,2,2
"Before the president recommended the athlete , the tourist saw the manager .",The tourist saw the manager .,0,constituent,0,1,2
"The scientist danced , or the secretary advised the author .",The scientist danced .,2,constituent,0,2,2
The doctor left the town .,The doctor left .,0,subsequence,0,0,0
The actor heard the artist contacted the banker .,The actor heard the artist .,2,subsequence,0,0,2
The bankers were avoided by the senator .,The senator avoided the bankers .,0,lexical_overlap,0,1,0
The presidents who the lawyers encouraged avoided the senators .,The lawyers encouraged the presidents .,0,lexical_overlap,0,1,1
The professors called the bankers next to the student .,The bankers called the professors .,2,lexical_overlap,0,2,2
Maybe the president resigned .,The president resigned .,2,constituent,0,2,0
The senator believed the authors encouraged the scientist .,The senator believed the authors .,2,subsequence,0,1,2
Probably the scientist danced .,The scientist danced .,2,constituent,0,2,2
The banker behind the professor recognized the scientist .,The scientist recognized the professor .,2,lexical_overlap,0,1,2
The lawyer believed the judge slept .,The lawyer believed the judge .,2,subsequence,2,1,0
"Unless the judge admired the athletes , the artist believed the senator .",The artist believed the senator .,2,constituent,0,1,2
The scientist and the athletes saw the presidents .,The athletes saw the presidents .,0,subsequence,0,1,2
The presidents read the play .,The presidents read .,0,subsequence,0,1,1
The professors that the senator saw believed the president .,The president believed the professors .,2,lexical_overlap,0,1,2
The athletes behind the banker contacted the actors .,The banker contacted the actors .,2,subsequence,0,2,2
The judges introduced the artist next to the tourist .,The tourist introduced the judges .,2,lexical_overlap,0,2,2
Suddenly the actor contacted the scientist .,The actor contacted the scientist .,0,constituent,0,2,0
The judges saw the student that slept .,The judges saw the student .,0,subsequence,0,2,2
The actors that admired the bankers believed the senator .,The actors believed the senator .,0,lexical_overlap,0,1,2
The president won the battle .,The president won .,0,subsequence,0,1,0
The student was introduced by the senators .,The senators introduced the student .,0,lexical_overlap,0,2,2
The authors who performed advised the doctor .,The authors advised the doctor .,0,lexical_overlap,0,1,0
Young managers stopped the professors .,Managers stopped the professors .,0,subsequence,0,1,1
The artists believed the tourist who the presidents introduced .,The presidents introduced the tourist .,0,lexical_overlap,0,1,2
The artists remembered that the president helped the managers .,The president helped the managers .,0,constituent,0,1,2
Obviously the bankers helped the actor .,The bankers helped the actor .,0,constituent,0,2,1
"The artist supported the tourists , and the senator recognized the doctors .",The senator recognized the doctors .,0,constituent,0,2,2
The lawyers that advised the artists recommended the students .,The artists recommended the students .,2,subsequence,2,1,2
"In case the scientists advised the banker , the professors admired the actor .",The scientists advised the banker .,2,constituent,0,2,1
Popular secretaries thanked the actor .,Secretaries thanked the actor .,0,subsequence,0,1,0
The student encouraged the scientists and the lawyer .,The scientists encouraged the lawyer .,2,lexical_overlap,0,2,1
"Unless the authors arrived , the athletes introduced the managers .",The authors arrived .,2,constituent,2,0,2
The athletes knew that the judges saw the secretary .,The judges saw the secretary .,0,constituent,0,2,2
Probably the managers thanked the doctors .,The managers thanked the doctors .,2,constituent,0,2,2
The senator read the story .,The senator read .,0,subsequence,0,1,1
Young lawyers resigned .,Lawyers resigned .,0,subsequence,0,1,1
The lawyer avoided the author who advised the president .,The lawyer avoided the author .,0,subsequence,0,2,1
The secretary thanked the artist .,The artist thanked the secretary .,2,lexical_overlap,0,1,0
The author presented in the library thanked the doctors .,The author presented in the library .,2,subsequence,0,1,2
The scientists contacted the presidents that advised the actors .,The scientists contacted the presidents .,0,subsequence,0,1,2
The actor advised the scientist that danced .,The actor advised the scientist .,0,subsequence,0,2,2
The senators knew that the professor helped the doctor .,The professor helped the doctor .,0,constituent,0,1,1
The professor and the artists introduced the student .,The artists introduced the student .,0,subsequence,0,1,0
The tourists explored the region .,The tourists explored .,0,subsequence,0,1,0
The students and the presidents advised the senator .,The students advised the senator .,0,lexical_overlap,0,1,2
"The tourist waited , and the scientists danced .",The scientists danced .,0,constituent,0,2,2
The secretary recommended the athletes and the bankers .,The secretary recommended the bankers .,0,lexical_overlap,2,1,2
The secretaries that thanked the artist called the president .,The artist called the president .,2,subsequence,0,1,2
Certainly the professors waited .,The professors waited .,0,constituent,0,1,0
"The tourists slept , or the professor resigned .",The professor resigned .,2,constituent,0,0,0
The presidents who supported the judges saw the bankers .,The judges saw the presidents .,2,lexical_overlap,0,2,2
The students that believed the athletes stopped the lawyer .,The athletes stopped the lawyer .,2,subsequence,0,1,2
Supposedly the artists mentioned the lawyer .,The artists mentioned the lawyer .,2,constituent,0,2,2
The judge learned that the lawyers arrived .,The lawyers arrived .,0,constituent,0,1,2
Supposedly the manager waited .,The manager waited .,2,constituent,0,1,0
"Whether or not the secretary called the doctor , the senators resigned .",The senators resigned .,0,constituent,0,1,2
"Although the athletes advised the senators , the artists stopped the authors .",The artists stopped the authors .,0,constituent,0,1,2
The banker and the lawyer called the tourists .,The banker called the lawyer .,2,lexical_overlap,2,2,2
"The students stopped the lawyer , or the artist waited .",The artist waited .,2,constituent,0,1,2
The secretary assumed that the tourist supported the authors .,The tourist supported the authors .,2,constituent,0,1,0
The scientist saw the author who the judges mentioned .,The author saw the scientist .,2,lexical_overlap,0,1,2
The banker admired the actors .,The actors admired the banker .,2,lexical_overlap,0,1,2
The tourists knew the actor called the professor .,The tourists knew the actor .,2,subsequence,0,1,1
The author admired the manager .,The manager admired the author .,2,lexical_overlap,0,1,1
The managers forgot that the athletes slept .,The athletes slept .,0,constituent,0,1,1
"The senator called the judges , or the secretaries danced .",The senator called the judges .,2,constituent,0,2,2
The actors and the professor avoided the judges .,The actors avoided the judges .,0,lexical_overlap,0,1,0
The bankers believed the president slept .,The bankers believed the president .,2,subsequence,0,1,0
The judges avoided the artists .,The artists avoided the judges .,2,lexical_overlap,0,1,1
The lawyer mentioned the senators .,The senators mentioned the lawyer .,2,lexical_overlap,0,1,2
While the actors moved the judge shouted .,The actors moved the judge .,2,subsequence,0,2,0
"Unless the students supported the athletes , the lawyer resigned .",The lawyer resigned .,2,constituent,0,1,2
The scientists remembered that the manager mentioned the athletes .,The manager mentioned the athletes .,0,constituent,0,1,2
The athlete recognized the president .,The president recognized the athlete .,2,lexical_overlap,0,1,2
The athletes behind the secretary called the lawyers .,The secretary called the lawyers .,2,subsequence,0,2,2
The athlete supported the tourist who mentioned the student .,The student supported the athlete .,2,lexical_overlap,0,1,1
The judges were supported by the lawyer .,The judges supported the lawyer .,2,lexical_overlap,0,1,2
The senator knew the manager ran .,The senator knew the manager .,2,subsequence,0,1,2
Hopefully the judge supported the actor .,The judge supported the actor .,2,constituent,0,1,0
The judge behind the banker recognized the managers .,The judge recognized the managers .,0,lexical_overlap,0,1,2
The professor that contacted the judge helped the actors .,The professor helped the actors .,0,lexical_overlap,0,1,2
The lawyers were recommended by the actors .,The lawyers recommended the actors .,2,lexical_overlap,0,2,2
The judges stopped the professors paid in the museum .,The professors paid in the museum .,2,subsequence,2,1,1
Serious judges saw the scientist .,Judges saw the scientist .,0,subsequence,0,2,2
The senator called the secretary in front of the athlete .,The senator called the secretary .,0,subsequence,0,2,2
The secretary was admired by the judges .,The judges admired the secretary .,0,lexical_overlap,0,2,2
The scientists recommended the bankers who the judge stopped .,The judge recommended the scientists .,2,lexical_overlap,0,1,2
Maybe the judge advised the athlete .,The judge advised the athlete .,2,constituent,0,1,1
Maybe the secretary advised the managers .,The secretary advised the managers .,2,constituent,0,1,1
The presidents assumed that the doctor saw the actor .,The doctor saw the actor .,2,constituent,0,2,2
"Before the student resigned , the professors supported the authors .",The student resigned .,0,constituent,0,1,1
"The senators recognized the artists , and the athletes encouraged the student .",The senators recognized the artists .,0,constituent,0,1,1
"After the bankers slept , the students encouraged the doctor .",The bankers slept .,0,constituent,0,1,1
The manager and the students admired the banker .,The students admired the banker .,0,subsequence,0,1,2
The lawyer believed the scientists .,The scientists believed the lawyer .,2,lexical_overlap,0,2,2
The artists by the tourist supported the bankers .,The artists supported the bankers .,0,lexical_overlap,0,1,2
Of course the professors mentioned the authors .,The professors mentioned the authors .,0,constituent,0,1,1
The bankers stopped the professor that the senator believed .,The senator believed the professor .,0,lexical_overlap,0,1,2
"Although the secretary performed , the scientist slept .",The scientist slept .,0,constituent,0,1,2
The scientists next to the professor introduced the tourist .,The scientists introduced the tourist .,0,lexical_overlap,0,2,0
The professors believed the authors that ran .,The professors believed the authors .,0,subsequence,0,1,2
"Unless the athletes thanked the bankers , the scientists resigned .",The scientists resigned .,2,constituent,0,1,2
"After the artists contacted the actor , the managers stopped the professors .",The artists contacted the actor .,0,constituent,0,1,1
The president recommended the students .,The students recommended the president .,2,lexical_overlap,0,1,1
The students that recommended the judge recognized the professors .,The judge recognized the professors .,2,subsequence,0,1,2
The lawyers near the judges introduced the students .,The judges introduced the lawyers .,2,lexical_overlap,2,2,2
"If the students encouraged the doctors , the tourist admired the authors .",The tourist admired the authors .,2,constituent,0,1,2
Definitely the students thanked the artist .,The students thanked the artist .,0,constituent,0,1,0
The banker assumed that the students performed .,The students performed .,2,constituent,1,1,0
The senator knew that the artists arrived .,The artists arrived .,0,constituent,0,0,1
The managers and the bankers believed the scientist .,The managers believed the scientist .,0,lexical_overlap,0,1,2
While the tourist hid the banker arrived .,The tourist hid the banker .,2,subsequence,0,1,0
The judges in front of the doctors recognized the authors .,The doctors recognized the authors .,2,subsequence,0,1,1
"The lawyers danced , or the doctor slept .",The doctor slept .,2,constituent,0,0,2
Of course the presidents recommended the athletes .,The presidents recommended the athletes .,0,constituent,0,1,1
"The managers ran , and the tourist believed the judges .",The tourist believed the judges .,0,constituent,0,1,2
"The artist called the tourists , or the presidents saw the students .",The presidents saw the students .,2,constituent,0,2,2
The author admired the doctor that stopped the secretary .,The author admired the doctor .,0,subsequence,0,0,1
The lawyer encouraged the president near the judges .,The president encouraged the lawyer .,2,lexical_overlap,0,1,2
"The athletes called the students , or the president mentioned the senators .",The president mentioned the senators .,2,constituent,0,1,2
Popular doctors supported the artist .,Doctors supported the artist .,0,subsequence,0,0,0
The banker that the students helped encouraged the tourist .,The banker encouraged the tourist .,0,lexical_overlap,0,1,1
The authors knew the senators admired the doctors .,The authors knew the senators .,2,subsequence,0,1,2
The tourist believed the doctors ran .,The tourist believed the doctors .,2,subsequence,0,1,2
The senator saw the student that the actors thanked .,The senator saw the student .,0,subsequence,0,1,2
The author knew the senators encouraged the president .,The author knew the senators .,2,subsequence,0,1,1
The presidents admired the secretaries who the professor contacted .,The presidents admired the secretaries .,0,subsequence,0,1,1
The secretaries saw the author .,The author saw the secretaries .,2,lexical_overlap,0,2,0
"The scientist waited , and the banker danced .",The banker danced .,0,constituent,0,2,2
Happy scientists ran .,Scientists ran .,0,subsequence,0,0,0
"Unless the scientists slept , the senators advised the secretary .",The scientists slept .,2,constituent,2,1,2
The tourist was advised by the manager .,The tourist advised the manager .,2,lexical_overlap,0,1,1
The students mentioned the senators behind the doctor .,The students mentioned the senators .,0,subsequence,0,1,2
Certainly the managers admired the athletes .,The managers admired the athletes .,0,constituent,0,1,1
The judges avoided the bankers that the artists supported .,The judges avoided the bankers .,0,subsequence,0,1,1
After the judge stopped the secretary thanked the scientists .,The judge stopped the secretary .,2,subsequence,0,2,1
The secretaries assumed that the authors contacted the presidents .,The authors contacted the presidents .,2,constituent,0,1,2
The actor next to the secretaries thanked the presidents .,The secretaries thanked the presidents .,2,subsequence,0,1,1
The scientists who the artists recognized advised the senators .,The senators advised the artists .,2,lexical_overlap,0,1,2
The scientists believed the senator .,The senator believed the scientists .,2,lexical_overlap,0,1,2
"The managers mentioned the author , and the president waited .",The president waited .,0,constituent,0,1,2
Without a doubt the judges called the tourists .,The judges called the tourists .,0,constituent,0,2,2
The doctors explored the valley .,The doctors explored .,0,subsequence,0,2,1
The student read the letter .,The student read .,0,subsequence,0,1,1
"Unless the scientist slept , the presidents recognized the managers .",The presidents recognized the managers .,2,constituent,0,1,1
"The senators ran , or the doctors recognized the judges .",The doctors recognized the judges .,2,constituent,0,2,2
The judges knew the tourist advised the artists .,The judges knew the tourist .,2,subsequence,0,1,1
The bankers that recognized the doctor performed .,The doctor performed .,2,subsequence,0,0,0
The managers and the athlete avoided the scientist .,The athlete avoided the scientist .,0,subsequence,0,1,0
The scientist called the actor who arrived .,The scientist called the actor .,0,subsequence,0,2,2
"The manager slept , or the senators called the lawyers .",The manager slept .,2,constituent,0,1,2
The author in front of the lawyer avoided the banker .,The banker avoided the author .,2,lexical_overlap,2,2,1
Helpful managers thanked the professor .,Managers thanked the professor .,0,subsequence,0,1,0
The president was mentioned by the lawyers .,The lawyers mentioned the president .,0,lexical_overlap,0,1,1
The secretaries knew that the professors resigned .,The professors resigned .,0,constituent,0,1,1
The judge that helped the actors recommended the managers .,The judge helped the actors .,0,lexical_overlap,0,1,2
The artist recognized the secretary that saw the lawyer .,The artist recognized the secretary .,0,subsequence,0,2,2
The actor in front of the bankers encouraged the athletes .,The athletes encouraged the bankers .,2,lexical_overlap,0,1,2
The bankers near the artists supported the authors .,The artists supported the authors .,2,subsequence,0,1,2
The professors encouraged the students .,The students encouraged the professors .,2,lexical_overlap,0,1,1
The scientist saw the professor who ran .,The scientist saw the professor .,0,subsequence,0,1,2
The author advised the athlete next to the managers .,The athlete advised the managers .,2,lexical_overlap,0,1,1
The lawyers contacted the judge .,The judge contacted the lawyers .,2,lexical_overlap,0,2,2
The actor encouraged the author and the artists .,The author encouraged the artists .,2,lexical_overlap,0,1,0
The authors were thanked by the lawyer .,The authors thanked the lawyer .,2,lexical_overlap,0,1,1
The artist and the scientist thanked the author .,The scientist thanked the artist .,2,lexical_overlap,0,1,0
The tourist recommended the secretaries studied in the museum .,The secretaries studied in the museum .,2,subsequence,0,1,2
Suddenly the athlete helped the bankers .,The athlete helped the bankers .,0,constituent,0,1,1
Hopefully the secretaries contacted the tourists .,The secretaries contacted the tourists .,2,constituent,0,1,1
The author avoided the scientists presented in the office .,The scientists presented in the office .,2,subsequence,2,1,0
The lawyer recommended the scientists who the authors believed .,The lawyer recommended the scientists .,0,subsequence,0,2,2
The doctor stopped the professor that mentioned the senator .,The professor mentioned the senator .,0,lexical_overlap,0,1,1
The president knew that the secretaries slept .,The secretaries slept .,0,constituent,0,1,1
The doctor left the desert .,The doctor left .,0,subsequence,0,0,0
The artists forgot that the scientist introduced the doctors .,The scientist introduced the doctors .,0,constituent,0,2,2
The presidents were helped by the scientist .,The scientist helped the presidents .,0,lexical_overlap,0,1,2
The scientists believed the secretary and the lawyer .,The scientists believed the secretary .,0,subsequence,0,2,2
The athlete who shouted called the senator .,The athlete called the senator .,0,lexical_overlap,0,1,1
Without a doubt the artists contacted the judge .,The artists contacted the judge .,0,constituent,0,1,1
"Though the manager helped the senators , the banker supported the tourists .",The banker supported the tourists .,0,constituent,0,1,1
"The secretary stopped the actors , and the authors introduced the judges .",The secretary stopped the actors .,0,constituent,0,2,2
The banker was recognized by the scientist .,The banker recognized the scientist .,2,lexical_overlap,0,2,2
The artists encouraged the secretaries .,The secretaries encouraged the artists .,2,lexical_overlap,0,1,2
The secretary presented in the office resigned .,The secretary presented in the office .,2,subsequence,0,1,1
The senators avoided the scientist .,The scientist avoided the senators .,2,lexical_overlap,0,1,1
The scientist behind the presidents ran .,The presidents ran .,2,subsequence,0,0,0
The secretary knew that the tourist waited .,The tourist waited .,0,constituent,0,1,1
The judge by the senators contacted the professor .,The judge contacted the professor .,0,lexical_overlap,0,1,2
The scientist contacted the banker that recognized the manager .,The scientist contacted the banker .,0,subsequence,0,2,2
Obviously the actors contacted the judge .,The actors contacted the judge .,0,constituent,0,1,2
The professor knew that the scientist danced .,The scientist danced .,0,constituent,0,2,2
The actors ate the corn .,The actors ate .,0,subsequence,0,2,2
The scientist investigated in the library supported the authors .,The scientist investigated in the library .,2,subsequence,0,1,2
The athlete who believed the actors slept .,The actors slept .,2,subsequence,0,1,2
Although the actor presented the judges supported the bankers .,The actor presented the judges .,2,subsequence,0,1,2
The athlete that performed mentioned the professors .,The athlete mentioned the professors .,0,lexical_overlap,0,1,0
The authors investigated in the museum shouted .,The authors investigated in the museum .,2,subsequence,0,1,2
The doctors called the athlete who the professors supported .,The athlete called the professors .,2,lexical_overlap,0,1,2
"The senators encouraged the authors , and the bankers resigned .",The bankers resigned .,0,constituent,0,1,2
The actor won the competition .,The actor won .,0,subsequence,0,1,0
"The athletes believed the president , or the professor admired the senators .",The professor admired the senators .,2,constituent,0,1,2
The judge behind the senators believed the banker .,The judge believed the banker .,0,lexical_overlap,0,1,2
The artists investigated in the library stopped the scientists .,The artists investigated in the library .,2,subsequence,0,1,2
Before the athletes presented the author saw the lawyer .,The athletes presented the author .,2,subsequence,2,1,2
The president forgot that the senators encouraged the managers .,The senators encouraged the managers .,0,constituent,0,1,1
The bankers heard the actors arrived .,The bankers heard the actors .,2,subsequence,0,2,1
Happy secretaries resigned .,Secretaries resigned .,0,subsequence,0,1,0
The manager believed that the artists danced .,The artists danced .,2,constituent,0,1,1
The judge was stopped by the actor .,The actor stopped the judge .,0,lexical_overlap,0,1,2
The doctor by the authors arrived .,The authors arrived .,2,subsequence,0,0,0
The athletes were stopped by the actors .,The actors stopped the athletes .,0,lexical_overlap,0,1,2
The scientists advised the doctor who the tourist helped .,The tourist helped the doctor .,0,lexical_overlap,0,1,2
The scientist behind the authors recognized the artist .,The artist recognized the scientist .,2,lexical_overlap,0,1,2
The professors learned that the student danced .,The student danced .,0,constituent,0,1,2
The artist assumed that the student shouted .,The student shouted .,2,constituent,0,0,0
The athletes recognized the students .,The students recognized the athletes .,2,lexical_overlap,0,1,1
The students that encouraged the doctor arrived .,The doctor arrived .,2,subsequence,0,0,0
"While the artist thanked the actor , the athletes supported the president .",The artist thanked the actor .,0,constituent,0,1,2
The senator and the artist performed .,The artist performed .,0,subsequence,0,0,0
Maybe the banker called the managers .,The banker called the managers .,2,constituent,0,2,2
The artist that resigned avoided the judge .,The artist avoided the judge .,0,lexical_overlap,0,1,1
The managers saw the judges that recommended the lawyers .,The judges saw the managers .,2,lexical_overlap,0,2,2
Popular managers slept .,Managers slept .,0,subsequence,0,1,1
The president believed the judges .,The judges believed the president .,2,lexical_overlap,0,1,2
Probably the authors contacted the judges .,The authors contacted the judges .,2,constituent,0,1,2
Hopefully the judges mentioned the doctor .,The judges mentioned the doctor .,2,constituent,0,2,0
Hopefully the banker recommended the artists .,The banker recommended the artists .,2,constituent,0,1,2
"The president thanked the senators , and the tourist shouted .",The president thanked the senators .,0,constituent,0,1,2
The students by the managers waited .,The managers waited .,2,subsequence,0,1,2
The manager was helped by the bankers .,The bankers helped the manager .,0,lexical_overlap,0,1,2
The doctor recognized the president and the scientist .,The president recognized the scientist .,2,lexical_overlap,0,1,0
The lawyers who the student avoided saw the managers .,The lawyers saw the managers .,0,lexical_overlap,0,2,2
The artist who slept recommended the athletes .,The artist recommended the athletes .,0,lexical_overlap,0,1,2
The tourist next to the secretaries resigned .,The secretaries resigned .,2,subsequence,0,1,0
The judge behind the banker advised the secretary .,The banker advised the secretary .,2,subsequence,2,2,2
The president advised the authors .,The authors advised the president .,2,lexical_overlap,0,1,0
The tourist was stopped by the scientists .,The tourist stopped the scientists .,2,lexical_overlap,0,1,2
The secretaries believed the students next to the judges .,The students believed the secretaries .,2,lexical_overlap,0,2,2
"Unless the actors ran , the professors recognized the senator .",The actors ran .,2,constituent,2,1,1
The athlete believed the authors waited .,The athlete believed the authors .,2,subsequence,0,1,0
The presidents mentioned the artists by the professor .,The professor mentioned the presidents .,2,lexical_overlap,0,1,2
The author saw the artist that the senator admired .,The senator saw the author .,2,lexical_overlap,0,1,1
The lawyers who the artist recognized introduced the president .,The lawyers introduced the president .,0,lexical_overlap,0,2,2
"The author introduced the senator , and the athletes shouted .",The athletes shouted .,0,constituent,0,1,2
The secretary helped the artists and the doctor .,The artists helped the doctor .,2,lexical_overlap,0,1,1
Supposedly the president admired the senators .,The president admired the senators .,2,constituent,0,1,1
The student was introduced by the authors .,The authors introduced the student .,0,lexical_overlap,0,2,2
The doctor that the student mentioned believed the lawyer .,The doctor believed the lawyer .,0,lexical_overlap,0,1,2
"The senator called the artist , or the president saw the author .",The senator called the artist .,2,constituent,0,2,2
The tourist encouraged the actors behind the professors .,The actors encouraged the professors .,2,lexical_overlap,0,1,1
"The actors encouraged the student , or the professors arrived .",The professors arrived .,2,constituent,0,0,1
The athletes who the artists avoided recognized the author .,The author recognized the athletes .,2,lexical_overlap,2,1,0
The manager was mentioned by the secretary .,The secretary mentioned the manager .,0,lexical_overlap,0,2,1
The actors by the tourists avoided the artists .,The actors avoided the artists .,0,lexical_overlap,0,2,0
The senators encouraged the students .,The students encouraged the senators .,2,lexical_overlap,0,1,1
The president by the scientist stopped the bankers .,The president stopped the bankers .,0,lexical_overlap,0,2,2
Supposedly the tourists danced .,The tourists danced .,2,constituent,0,1,0
"The secretaries ran , or the judges danced .",The secretaries ran .,2,constituent,0,1,2
The scientist who the student introduced encouraged the judges .,The student introduced the scientist .,0,lexical_overlap,0,2,2
The artists avoided the professor who helped the banker .,The artists avoided the professor .,0,subsequence,0,1,2
The bankers investigated in the office stopped the tourists .,The bankers investigated in the office .,2,subsequence,0,1,1
The artist by the managers shouted .,The managers shouted .,2,subsequence,0,1,0
"The athletes performed , and the author avoided the artist .",The athletes performed .,0,constituent,0,0,2
The doctor that the artists saw stopped the manager .,The manager stopped the artists .,2,lexical_overlap,0,1,2
The secretary supported the students who waited .,The secretary supported the students .,0,subsequence,0,1,1
"Although the judges recognized the artists , the author supported the senators .",The judges recognized the artists .,0,constituent,0,1,2
The senator admired the secretaries and the athletes .,The senator admired the athletes .,0,lexical_overlap,0,1,2
The professor who the senator recommended helped the secretaries .,The professor helped the secretaries .,0,lexical_overlap,0,1,2
The secretary believed the senator and the doctor .,The senator believed the doctor .,2,lexical_overlap,0,1,0
The students stopped the lawyer that the judges saw .,The judges stopped the students .,2,lexical_overlap,0,1,2
"Although the secretary avoided the presidents , the artists contacted the judge .",The secretary avoided the presidents .,0,constituent,0,1,2
The scientist learned that the bankers advised the professors .,The bankers advised the professors .,0,constituent,0,2,2
The artists and the president thanked the tourists .,The artists thanked the tourists .,0,lexical_overlap,0,1,1
Important artists ran .,Artists ran .,0,subsequence,0,0,0
"If the bankers admired the artist , the managers arrived .",The managers arrived .,2,constituent,0,1,2
Although the judges fought the secretaries recommended the doctors .,The judges fought the secretaries .,2,subsequence,0,1,2
The doctor contacted the athletes and the senators .,The doctor contacted the senators .,0,lexical_overlap,0,1,1
"Unless the managers saw the presidents , the senator slept .",The senator slept .,2,constituent,0,1,2
"Unless the artists arrived , the managers contacted the athlete .",The artists arrived .,2,constituent,2,0,2
The actor thought that the judge recommended the authors .,The judge recommended the authors .,2,constituent,0,1,1
The author behind the tourist believed the students .,The tourist believed the students .,2,subsequence,0,1,2
The athlete was supported by the banker .,The athlete supported the banker .,2,lexical_overlap,0,1,2
"After the tourists introduced the athletes , the scientists encouraged the lawyer .",The tourists introduced the athletes .,0,constituent,0,1,2
The tourists mentioned the doctor that slept .,The tourists mentioned the doctor .,0,subsequence,0,1,2
"In case the student believed the author , the tourists introduced the secretaries .",The student believed the author .,2,constituent,0,1,2
The athletes recognized the students and the senator .,The athletes recognized the students .,0,subsequence,0,1,1
The artist called the manager .,The manager called the artist .,2,lexical_overlap,0,1,2
The artist and the lawyer encouraged the presidents .,The lawyer encouraged the artist .,2,lexical_overlap,0,1,2
The doctors and the actors thanked the lawyer .,The actors thanked the lawyer .,0,subsequence,0,1,2
The scientist contacted the professor who believed the athletes .,The professor believed the athletes .,0,lexical_overlap,0,1,1
The doctors believed the banker saw the tourists .,The doctors believed the banker .,2,subsequence,0,2,2
The artist and the presidents supported the senators .,The artist supported the presidents .,2,lexical_overlap,0,1,2
The lawyers saw the judges next to the doctors .,The lawyers saw the judges .,0,subsequence,0,2,2
The tourist in front of the authors called the senators .,The authors called the senators .,2,subsequence,0,1,2
The senators introduced the students near the author .,The author introduced the senators .,2,lexical_overlap,2,1,2
The professors mentioned the senators and the authors .,The professors mentioned the authors .,0,lexical_overlap,2,1,1
