seed,ablation_strategy,premise,hypothesis,gold_label,heuristic,pred_full,prob_full_ent,prob_full_neu,prob_full_con,pred_hyp_only,prob_hyp_ent,prob_hyp_neu,prob_hyp_con,pred_prem_only,prob_prem_ent,prob_prem_neu,prob_prem_con
42,random,"FROM two tiny rooms high up and far back in St. Augustine's Episcopal Church, with its neo-Georgian archways, straight-backed pews and simple, graceful detail, the legacy of slavery in Manhattan looks down. The stone church, on Henry Street near Montgomery Street on the Lower East Side, was built for a patrician white congregation. But although it was completed in 1828, a year after slavery was legally abolished in New York State, behind the balcony and on either side of the organ are two cramped rooms, built so that black churchgoers could worship there without being seen by white parishioners.",Although it was completed in the year prior to 1830.,2,standard,0,0.6781127452850342,1.4110421943769325e-05,0.32187309861183167,2,0.08815224468708038,0.00018002728756982833,0.9116677641868591,2,0.019787365570664406,1.635460830584634e-05,0.9801962971687317
42,random,"How to teach your dog to get a beer<br>Make the fridge easy to open for your dog. Although your dog will likely get into anything you leave out, you probably take for granted the fact he can't get into the refrigerator. To make it easier for him, hang something from the handle of the refrigerator door.",Any dog can deliver beer,1,standard,2,0.2502928674221039,2.1013785953982733e-05,0.749686062335968,2,0.03311515226960182,3.581990677048452e-05,0.9668489694595337,2,0.02853776142001152,2.4047552869888023e-05,0.9714382290840149
42,random,"How to handle being in love with two people<br>Look into any differences between how you love each person. If you find yourself in love with two people, these people may be meeting different emotional needs. Identifying the different reasons you love each person can help you figure out how to move forward.",Thinking about the reasons for this situation may resolve it,0,standard,0,0.555452287197113,2.4820616090437397e-05,0.4445229470729828,2,0.463457852602005,4.992450340068899e-05,0.5364921689033508,2,0.022028405219316483,2.3195058020064607e-05,0.9779484272003174
42,random,"How to purchase a gas station<br>Study the traffic flow. When you first get the idea to buy a gas station, you need to become familiar with the location. Drive around the neighborhood.",buying a gas station is easy,1,standard,2,0.06150372698903084,4.333065589889884e-05,0.9384528994560242,2,0.01408738736063242,2.980822500830982e-05,0.9858828186988831,2,0.02620706520974636,2.5213556000380777e-05,0.9737677574157715
42,random,"Mastermind or Master Mind is a code-breaking game for two players. The modern game with pegs was invented in 1970 by Mordecai Meirowitz, an Israeli postmaster and telecommunications expert. It resembles an earlier pencil and paper game called Bulls and Cows that may date back a century or more.",Mastermind is like playing checkers.,1,standard,2,0.050951890647411346,0.00011621433077380061,0.948931872844696,2,0.02061777003109455,0.00019115634495392442,0.9791911244392395,2,0.023559460416436195,1.2870731552538928e-05,0.9764276146888733
42,random,Nichols was found guilty May 26 of 161 counts of first-degree murder for 160 victims and an unborn child in a state trial.,Nichols poisoned the water system in a small town,1,standard,2,0.027349725365638733,5.3337738791015e-05,0.9725969433784485,2,0.03132971003651619,9.525587665848434e-05,0.9685750603675842,2,0.02190394140779972,2.6694946427596733e-05,0.9780693054199219
42,random,"Alan Mulally, Boeing's head of the unit, said at the start of the strike that it may cause delivery delays that would give Airbus SAS an advantage in what is the strongest commercial aircraft market in five years.",The strike will cause a delay in the timing of deliveries,1,standard,0,0.8670876026153564,1.372150109091308e-05,0.13289861381053925,2,0.10541673749685287,0.00035594249493442476,0.8942273259162903,2,0.026107216253876686,1.5193584658845793e-05,0.9738776087760925
42,random,How to know if you are infertile<br>Consider your age. Your chances of conceiving generally get smaller as you get older. This is because your eggs decrease in number and quality with time.,The number of men's eggs decrease as they get older.,2,standard,2,0.03392234072089195,4.1520372178638354e-05,0.9660362005233765,2,0.04121965914964676,0.00019868314848281443,0.9585816860198975,2,0.03729536756873131,2.5980707505368628e-05,0.9626786112785339
42,random,"Rishika Lulla Singh serves as the CEO of Eros Digital, the streaming arm of Indian film company Eros International. At the recently concluded Times National Awards for Marketing Excellence, Singh won the award for 'Women Leadership in Industry. (Rishika Lulla Singh/LinkedIn photo)","At the recently concluded Times National Awards for Marketing Excellence, Singh won many awards for Women in Leadership in Industry.",2,standard,0,0.6631922125816345,3.247384665883146e-05,0.3367752730846405,2,0.06590364873409271,7.227792229969054e-05,0.9340240359306335,2,0.030360199511051178,2.0880695956293494e-05,0.9696189761161804
42,random,"Halperin v. Kissinger was a court case filed by Morton Halperin against National Security Advisor Henry Kissinger, who approved wiretapping Halperin's home and White House office, starting in 1969. Halperin dropped the case after Kissinger publicly apologized on November 13, 1992.","Halperin v. Kissinger was a court case filed by Morton Halperin against National Security Advisor Henry Kissinger, who approved wiretapping Halperin's home and White House office, ending in 1971.",1,standard,2,0.4292677342891693,2.4661127099534497e-05,0.5707076191902161,2,0.22656969726085663,2.269256037834566e-05,0.7734076380729675,2,0.022252477705478668,2.2764550521969795e-05,0.9777247905731201
42,random,The mine would operate nonstop seven days a week and use tons of cyanide each day to leach the gold from crushed ore.,The mine was shut down.,1,standard,2,0.028389008715748787,5.748139301431365e-05,0.9715535640716553,2,0.03320160135626793,0.00014700603787787259,0.966651439666748,2,0.030185185372829437,1.8823833670467138e-05,0.9697959423065186
42,random,"How to contact a dog breeder<br>Decide on a particular breed of dog. Before you reach out to a breeder, you will want to choose a particular breed of dog to purchase. A reputable breeder will only raise one particular type of breed of dog, so identifying your preferences will automatically narrow down your contact choices.",The best breeders offer a variety of dog breeds.,2,standard,0,0.5280914902687073,5.761315696872771e-05,0.4718509018421173,2,0.14431805908679962,0.0001545668055769056,0.8555273413658142,2,0.027457542717456818,2.122706064255908e-05,0.972521185874939
42,random,The May 3 ferry sinking in the Meghna River that claimed the lives of at least 370 people is a reminder of the dangers inherent in this sort of travel.,The ferry is a bad way to travel.,0,standard,2,0.09823224693536758,0.00019247547606937587,0.9015752673149109,2,0.015112618915736675,0.00031468848465010524,0.9845727682113647,2,0.016941707581281662,1.984603841265198e-05,0.9830384254455566
42,random,"1/12 Top 12 cities for exploring on foot Wandering around is by far the best way to get your bearings in a new city, not to mention the cheapest. The Lonely Planet has come up with a list of the world's best cities for walking - as voted by its readers. 12. Sydney A trip to Sydney is not complete without a stroll over the famous harbour bridge. It's also an easy walk to the opera house at circular quay, then up through the Royal Botanic Gardnens and into the heart of the shopping and business district. Getty Images", A trip to Sydney is complete without a stroll over the famous harbour bridge.,2,standard,0,0.8053949475288391,8.774908565101214e-06,0.1945963054895401,2,0.028890321031212807,4.414310387801379e-05,0.9710655212402344,2,0.03679526224732399,2.3909065930638462e-05,0.9631808400154114
42,random,"1/12 Top 12 cities for exploring on foot Wandering around is by far the best way to get your bearings in a new city, not to mention the cheapest. The Lonely Planet has come up with a list of the world's best cities for walking - as voted by its readers. 12. Sydney A trip to Sydney is not complete without a stroll over the famous harbour bridge. It's also an easy walk to the opera house at circular quay, then up through the Royal Botanic Gardnens and into the heart of the shopping and business district. Getty Images",the lonely planet best cities for walking has no southern state,1,standard,2,0.018167151138186455,1.7851793018053286e-05,0.9818150401115417,2,0.01619691215455532,2.1148369341972284e-05,0.9837819337844849,2,0.03679526224732399,2.3909065930638462e-05,0.9631808400154114
42,random,"It contains -- the clause itself contains limitations, limited times, authors, exclusive rights and things of that nature. I don't think -- and the petitioners expressly disclaim the assertion that any substantive limitations in the ""Promote the- Clause. What the Framers were saying is, we want to give Congress the authority to promote the progress of useful arts and sciences, and --",  Framers were thinking will be the development in the art when is Congress has the authority of useful arts and sciences.,1,standard,2,0.39707061648368835,6.828671757830307e-05,0.6028610467910767,2,0.06803334504365921,8.893700578482822e-05,0.9318777918815613,2,0.026727344840765,1.638519825064577e-05,0.9732562899589539
42,random,Mr Ferdinand Piech said that the German company did not have any confidential plans or documents about GM's ultra-low-cost factory project.,"Ferdinand Piech said that the German company had the GM's plans for the factory, but that they did not have any other documents",2,standard,2,0.4944341480731964,5.9078363847220317e-05,0.5055067539215088,2,0.02362438477575779,2.7738262360799126e-05,0.9763478636741638,2,0.02171671949326992,2.8963229851797223e-05,0.9782543182373047
42,random,"At that moment the dogs began to bark loudly , and the bear rushed out of the thicket and set off in the direction of the mountain .<br>Without thinking that they had nothing to defend themselves with , should the bear turn and attack them , the boys gave chase .",A dog attacked them.,2,standard,0,0.8931118845939636,8.853458894009236e-06,0.10687923431396484,2,0.05182410404086113,0.00012324661656748503,0.9480526447296143,2,0.02666141651570797,2.0613599190255627e-05,0.9733179807662964
42,random,"For example, by suggesting that the Minister of Labour uses parliamentary immunity to take an unfair action against a person, he is implying that if he spoke outside the House of Commons the Minister of Labour would be subject to some kind of civil suit, so he is imputing motives to the Minister of Labour.",The Minister of Labor is suggesting that they all don't not go out for pizza later.,1,standard,2,0.022390305995941162,0.00024647839018143713,0.9773632287979126,2,0.023240752518177032,0.00020251654495950788,0.9765567779541016,2,0.023244136944413185,2.7058806153945625e-05,0.9767287969589233
42,random,"No. 234 Squadron RAF had a long career within the RAF, being operational on flying boats in World War I and on fighter aircraft in World War II. After the war it remained a fighter unit till 1957. In its last incarnation the squadron was in turn Operational Training Unit (OTU), Tactical Weapon Unit (TWU) and part of No. 4 Flying Training School RAF until lastly disbanded in 1994.",No. 234 Squadron RA had a good career,0,standard,2,0.464012086391449,2.8556372853927314e-05,0.5359593033790588,2,0.13951653242111206,8.05538657004945e-05,0.8604028820991516,2,0.04394560307264328,1.775480996002443e-05,0.9560366868972778
42,random,"The report of the special joint committee quotes from Mr. Borovoy, page 9: ``The state of equality and fairness can only benefit by the abolition of special preferences for any denominational groups even if those denominations happen to comprise a large percentage of the population.",Special preferences does not help equality and fairness.,0,standard,2,0.039959874004125595,3.31501905748155e-05,0.9600069522857666,2,0.005695965141057968,0.00021018808183725923,0.9940938353538513,2,0.020431486889719963,2.251638943562284e-05,0.979546070098877
42,random,"How to take care of chickens<br>Check your local laws and regulations on keeping chickens. Some municipalities will not allow you to keep chickens, or they might have some strict rules on keeping them. Before you start spending money on chickens and supplies, take the time to search your local laws and regulations online.",the county does not have any requirement or regulation on chicken keeping. ,1,standard,2,0.24191555380821228,1.3162339200789575e-05,0.7580713033676147,2,0.006068529561161995,2.757705624389928e-05,0.9939038157463074,2,0.025666365399956703,1.810770118026994e-05,0.9743155241012573
42,random,"Well, there's a law pending called the Employment Non-Discrimination Act. I strongly support it. What it says is that gays and lesbians can't be fired from their job because they're gay or lesbian. And it would be a federal law preventing that. Now, I wonder if the -- it's been blocked by the opponents in the majority in the Congress. I wonder if the Governor who lend his support to that law.",Gays can be fired now.,0,standard,0,0.6938780546188354,5.719372347812168e-05,0.30606481432914734,2,0.052478983998298645,0.00023659093130845577,0.9472844004631042,2,0.030194751918315887,3.190725328749977e-05,0.9697732925415039
42,random,"Well, I have no idea. I mean, he can throw out all kinds -- I don't know the particulars of this law. I will tell you I'm the kind of person, I don't hire or fire somebody based upon their sexual orientation. As a matter of fact, I would like to take the issue a little further. I don't really think it's any of my -- you know, any of my concerns what -- how you conduct your sex life. And I think that's a private matter. And I think that's the way it ought to be. But I'm going to be respectful for people, I'll tolerate people, and I support equal rights but not special rights for people.",someone was confused at one point,0,standard,2,0.10745573043823242,0.00012069353397237137,0.8924235105514526,2,0.10389052331447601,0.0001978984655579552,0.8959115743637085,2,0.02948230877518654,2.659355777723249e-05,0.9704911112785339
42,random,"Hades (also sometimes referred to as Pluto or Hell) is a fictional character appearing in DC Comics publications and related media, commonly as an adversary and sometimes-ally of the super hero Wonder Woman. Based upon the Greek mythological figure of the same name, he is the Greek god of the dead and ruler of the underworld.",The Greek god of the dead inspired DC to create the enemy of Wonder Woman.,0,standard,2,0.2758796215057373,0.0001041787036228925,0.7240161895751953,2,0.05367431789636612,7.819398160791025e-05,0.9462475180625916,2,0.01824631355702877,1.377830449200701e-05,0.98173987865448
42,random,"No, absolutely not. I don't object to Pandas being in the library, just like I don't object to, you know, any of the other books being in the library, as long as -- as long as it's the appropriate level and -- you know, I mean, there is a censorship process that goes into putting books in the library. So, I mean, as long as it has gone through that process and it's approved to be there, I don't have a problem with it being there.",I don't object to Pandas being in the library unlike some other book,2,standard,0,0.508510172367096,6.35785618214868e-05,0.49142616987228394,2,0.015628943219780922,4.9574195145396516e-05,0.9843214750289917,2,0.030187923461198807,3.243927494622767e-05,0.9697796106338501
42,random,"Joanne Froggatt (born 23 August 1980) is an English actress of stage, television, and film. From 2010, she played lady's maid Anna Bates in all six seasons of the period drama ""Downton Abbey"". For this role, she received three Primetime Emmy Award nominations for Outstanding Supporting Actress in a Drama Series and won the Golden Globe Award for Best Supporting Actress on Television in 2014.",Froggatt has lost an Emmy award.,0,standard,2,0.061685822904109955,1.5524130503763445e-05,0.9382987022399902,2,0.018851952627301216,6.15690732956864e-05,0.9810864329338074,2,0.04163071885704994,1.486226847191574e-05,0.9583543539047241
42,random,"Mr. Speaker, we are not carrying out a nuclear program with India and Pakistan, but with respect to nuclear reactors that were supplied before the program ended in 1976, we are in the light of the views of the International Atomic Energy Association helping provide information to make sure that these reactors are maintained safely in the interests of civilian populations.",The program ended after 30 ad,0,standard,2,0.05351114273071289,2.8027316147927195e-05,0.9464607834815979,2,0.04929611086845398,6.428681081160903e-05,0.950639545917511,2,0.016591642051935196,1.8034910681308247e-05,0.9833903908729553
42,random,"Tulsa police arrested a man after they say he stabbed another man in the neck late Friday night. Officers were called to 40 North Victor Avenue for that reported stabbing where they found the victim, 28, with cuts to his neck. That man told police the person who cut him was Jordan King, 26, who ran from the scene. Officers began tracking King and found him about an hour later at some apartments near 11th and Denver before taking him into custody.",the man was fatally injured,2,standard,2,0.2336922287940979,3.8017009501345456e-05,0.7662697434425354,2,0.08905986696481705,9.466164192417637e-05,0.9108454585075378,2,0.0293442253023386,2.8767735784640536e-05,0.9706270098686218
42,random,Hot<br>It was so hot outside this morning. My dog came in panting very hard. She was so exhausted she had to lie down. She drank an entire bowl of water. Then she asked for some food.,"The dog said, ""Can I have some food?""",2,standard,0,0.7155893445014954,6.473558460129425e-05,0.2843458354473114,2,0.041558779776096344,0.00012782623525708914,0.9583134055137634,2,0.02839328721165657,3.413071681279689e-05,0.9715725779533386
42,random,"How to qualify for unemployment<br>Understand the limitations. While all states have some form of federal-state unemployment program, the limits placed on this program can vary from state to state. [substeps] Check with your state unemployment insurance agency as soon as you lose your job to learn more specific information about whether or not you qualify for unemployment benefits.",You will qualify for unemployment as soon as you lose your job.,1,standard,0,0.8209146857261658,3.710045348270796e-05,0.17904816567897797,2,0.06206347793340683,0.0002147487975889817,0.9377217888832092,2,0.024974582716822624,2.2116581021691673e-05,0.9750033617019653
42,random,How to set up a christmas village<br>Locate the room that is most prepared to receive the christmas village. Is there some room that you want all your visitors to see once they step inside. Perhaps it can be located in an opening room foyer or living area that is located in or near the entrance doorway.,opening room foyer or living area are often used for christmas village,0,standard,0,0.7010628581047058,2.4863449652912095e-05,0.29891225695610046,2,0.045702554285526276,0.000190648264833726,0.9541068077087402,2,0.01731087639927864,1.759180122462567e-05,0.9826715588569641
42,random,"How to make marshmallow and oats bars<br>Add 3 tablespoons of butter in a pan and heat it until it completely melts. Add the marshmallows. Make sure to use a bag of them because when they melt, their size will decrease.",The marshmallows have oats in them.,1,standard,0,0.7602419853210449,3.0916096875444055e-05,0.23972712457180023,2,0.11516444385051727,0.0001941564114531502,0.8846413493156433,2,0.044757094234228134,3.243016908527352e-05,0.9552105069160461
42,random,"The Carnival<br>Every year, a carnival came to town. Kids loved to ride the ferris wheel. Last year, The Scrambler made its debut. A ride always broke before the end of the carnival. All the kids in town looked forward to that week.","When the carnival come to town, the kids go crazy",1,standard,2,0.10035685449838638,7.759006984997541e-05,0.899565577507019,2,0.028477467596530914,0.00022555583564098924,0.9712969660758972,2,0.04014795273542404,2.4028238840401173e-05,0.9598280191421509
42,random,"How to relieve varicose vein pain<br>Wear compression stockings. You can find compression stockings at most medical stores and pharmacies. They squeeze your legs, helping increase the blood flow.",The increase in blood flow will help relieve varicose vein pain.,0,standard,0,0.8456153273582458,1.6831048924359493e-05,0.1543678641319275,2,0.3001788854598999,0.0006727187428623438,0.699148416519165,2,0.02505929209291935,2.9159142286516726e-05,0.9749115705490112
42,random,"Erik Skoglund (born 24 May 1991) is a Swedish professional boxer. He currently holds the WBA International light heavyweight title. As of December 2016, he is ranked #12 in the world at light heavyweight. He previously held the IBO International light heavyweight title, the IBF Inter-Continental Light Heavyweight title, and the EBU-EU light heavyweight title which he defended three times.",Erik Skoglund was in his middle twenties when he was ranked #12 in the world at light heavyweight.,0,standard,2,0.10163168609142303,8.850939775584266e-05,0.8982797861099243,2,0.09243839234113693,0.00013264727022033185,0.9074289202690125,2,0.023933760821819305,2.252212470921222e-05,0.9760437607765198
42,random,"Anthony ""Tony"" Ulasewicz (December 14, 1918 in New York, United States – December 17, 1997 in Glens Falls, New York) was a figure in the Watergate scandal, delivering hundreds of thousands of dollars in ""hush money"" to Watergate defendants G. Gordon Liddy and E. Howard Hunt. He also investigated the lives of notable Democrats like Senator Edward M. Kennedy. He was of Polish descent.",New York is the place of his creation and termination,0,standard,2,0.3197079002857208,1.385571522405371e-05,0.6802783012390137,2,0.05039870738983154,3.9165548514574766e-05,0.9495620727539062,2,0.0341913215816021,1.731862357701175e-05,0.9657914042472839
42,random,"I said nothing and gave no advice , not having lived seventy-five years for nothing .<br>I knew that Doctor John 's decision was manly and right and fair ; but I also knew it was all nullified by the fact that Marcella already loved him .<br>So much I knew ; the rest I was left to suppose .<br>The Doctor and Marcella told me much , but there were some things too sacred to be told , even to me .<br>So that to this day I do n't know how the doctor found out that Marcella loved him .",The person who gave no advice did not have to guess whether Marcella loved the doctor.,0,standard,0,0.5863710641860962,5.8790184993995354e-05,0.4135701656341553,2,0.027946852147579193,4.551282836473547e-05,0.972007691860199,2,0.02834925428032875,2.733137625909876e-05,0.971623420715332
42,random,"The Quilts of Valor program was started by a mother looking for a way to help her son. The Iraq War veteran was dealing with what she called ""war demons"" and needed something to comfort him and to help him heal. Thousands of quilters nationwide are busy putting their heart and soul into making quilts to be awarded to veterans as a thank you their service, sacrifice and valor.",The Quilts of Valor program was started by my mother,1,standard,0,0.7256961464881897,6.638142167503247e-06,0.27429720759391785,2,0.020771147683262825,8.014620107132941e-05,0.9791487455368042,2,0.015257795341312885,1.838517709984444e-05,0.9847238063812256
42,random,"That's right. That's the important hurdle, and we'd like to jump that first, but the other ones, Justice, you're right, in 1831 and in 1909 Congress extended terms in a way that is inconsistent with the strongest form of the test that we have advanced. Those extensions, however, were never challenged in any court and certainly not considered by this Court.",In 1909 Congress made  a bad decision to extend terms.,1,standard,2,0.18675880134105682,9.678675996838138e-05,0.8131444454193115,2,0.015578540973365307,0.0001446808164473623,0.9842767715454102,2,0.03794470056891441,2.369151115999557e-05,0.9620316624641418
42,random,Scary Diagnosis<br>After Amanda received her cancer diagnosis she made a bucket list. On it were different activities like skydiving and going to Europe. On the day of her sky dive she was scared. They had to push her out of the plane. She was happy they did because it was exhilarating.,Amanda went from scared to happy on the same day.,0,standard,0,0.5318921208381653,2.584735193522647e-05,0.4680820107460022,2,0.05085486173629761,0.00014762277714908123,0.9489975571632385,2,0.02100042998790741,1.8913124222308397e-05,0.9789806604385376
42,random,Georgia Power social media center to provide quicker customer response Ga. governor: Don't leave kids in hot cars Civil rights pioneer reflects on bus desegregation in Georgia Preventing childhood lead poisoning in Georgia Macon zoning board approves Enterprise plan for new building 3:03,Georgias governors are not appointed,1,standard,2,0.09746159613132477,1.0941977961920202e-05,0.9025274515151978,2,0.01662958227097988,2.9277134672156535e-05,0.9833411574363708,2,0.049155596643686295,1.5451199942617677e-05,0.9508289694786072
42,random,"How to play flashlight<br>Find a big with area, and something to call "" home "" (a tree, a dustbin, a door to a building) and plenty of hiding places. Have everyone dress in dark non-reflective clothing. ( make sure there are no roads near your game area! ).",dark non-reflective clothing contains a x,2,standard,2,0.2902917265892029,5.77496612095274e-05,0.7096505165100098,2,0.07659448683261871,0.0001252054498763755,0.9232802987098694,2,0.03755290061235428,1.9151382730342448e-05,0.9624279737472534
42,random,"The Peanuts Section<br>My license expired a few days ago, so I had to go to the DMV. I waited in line for what seemed like an eternity. When I told the woman I needed a license renewed, she gave me a look. Then she clicked her tongue and said the weight needed to be updated. Thanks for the boost of confidence, DMV lady.",The line at the DMV was long,1,standard,2,0.3127342164516449,4.116956552024931e-05,0.6872246861457825,2,0.08903111517429352,8.896520012058318e-05,0.910879909992218,2,0.039598338305950165,2.6712605176726356e-05,0.9603749513626099
42,random,"Cooking with chocolate<br>Marissa loved to bake with chocolate. As she was allergic to it, she used her husband to taste the dough. Her husband, who loved chocolate, was happy to help. So much so that over the years he was the one taking on weight. Marissa had to stop baking as much or her husband would become sick.",Chocolate is used by very few bakers.,1,standard,2,0.029604926705360413,0.00016250750923063606,0.9702324867248535,2,0.010565174743533134,0.0002301404601894319,0.9892047047615051,2,0.02928788959980011,2.7481095457915217e-05,0.9706846475601196
42,random,"Self-sufficiency has been turned into a formal public awareness campaign in San Francisco, by Mayor Gavin Newsom.",Gavin Newsom does not want his job,1,standard,2,0.011404761113226414,4.956773773301393e-05,0.9885457158088684,2,0.007363151293247938,0.00012933643301948905,0.9925075173377991,2,0.03361118584871292,2.227593540737871e-05,0.9663665890693665
42,random,"Getty Images Former Bears, Broncos and Panthers head coach John Fox probably won’t roam an NFL sideline again, but he has another job. Fox was hired by ESPN as a studio analyst, Richard Deitsch of The Athletic reports. Although he wasn’t known as the most media-friendly coach during his days in the NFL, the 63-year-old Fox will now move into an analyst role that has previously been filled by former coaches like Herm Edwards and Bill Parcells. The most prominent job on ESPN, Monday Night Football analyst, remains unfilled.",John Fox is under 60 years old. ,2,standard,2,0.27706748247146606,8.627080387668684e-05,0.722846269607544,2,0.12856440246105194,0.00017118222604040056,0.8712644577026367,2,0.029280511662364006,2.5575167455826886e-05,0.9706939458847046
42,random,"The port authority may establish a certain fashion of operation based on the bylaws that are in place now in the neighbouring municipality or jurisdiction and then all of a sudden, if that jurisdiction were to change its bylaws, it could cause the port authority to have to make substantial and profound changes in the way it operates.",It would be completely illegal for the port authority to change any of its bylaws that would alter their operations.,2,standard,2,0.01913837343454361,9.804286673897877e-05,0.9807635545730591,2,0.04063350334763527,0.00012990676623303443,0.9592365622520447,2,0.026784747838974,2.892107113439124e-05,0.9731863141059875
42,random,"It should be a rainy morning in Ottawa-Gatineau — and a potentially snowy afternoon. Environment Canada says the rain should change to snow this morning as the temperature falls to around –1 C. Those flurries should end Monday evening, but it'll be cold and windy overnight with the low hitting –9 C. A wind chill making it feel like -16 will kick in and last through Tuesday. Tomorrow's forecast calls for sunshine and a daytime high of around –5 C. Follow along with the latest on Twitter.","Tomorrow will be cold with daytime high of –5 C, but at least it won't be snowing or raining.",0,standard,2,0.10760132968425751,9.722663526190445e-05,0.8923014402389526,2,0.10008075088262558,0.00024711189325898886,0.8996721506118774,2,0.03639231622219086,3.201744766556658e-05,0.9635756015777588
42,random,"Johann Kastenberger (born October 1, 1958, in Sankt Leonhard am Forst, died November 15, 1988, in Sankt Pölten, Lower Austria) was an Austrian marathon runner, bank robber and murderer. He infamously committed his crimes while wearing a Ronald Reagan mask, earning him the nickname ""Shotgun Ronnie"". Kastenberger's criminal life was the basis for the 2010 film ""The Robber"".",Johann Kastenberger lived for more than 40 years.,2,standard,2,0.4136967360973358,3.252695023547858e-05,0.5862707495689392,2,0.10785838216543198,6.391414353856817e-05,0.8920776844024658,2,0.028338832780718803,1.69521190400701e-05,0.9716442227363586
42,random,"How to create a cat superhighway<br>Think about what type of highway you want to create. Before you start building your cat superhighway you'll need to do some thinking about it. Without a comprehensive vision, your project may not be a success.",All highways share the same concept,1,standard,2,0.022288203239440918,1.9207251170882955e-05,0.9776925444602966,2,0.00907109398394823,2.4395012587774545e-05,0.9909045100212097,2,0.021469563245773315,1.8843064026441425e-05,0.9785116314888
42,random,"Share this post: According to reports, Aruwa died in the early hours of today Sunday December 9th at a private hospital in Barnawa Kaduna State. Family sources say his funeral prayer will take place at Sultan Bello Mosque Kaduna. Senator Aruwa represented Kaduna Central Senatorial zone at National Assembly from 1999-2007. May his soul rest in peace, Amen. Follow us on twitter @NigeriaTodayNG Also, Like us on facebook (Visited 22 times, 22 visits today)",Senator Aruwa represented Kaduna Central Senatorial zone at National Assembly for more than 10 years.,2,standard,0,0.6098141074180603,2.7046709874412045e-05,0.39015886187553406,2,0.1707146167755127,4.697209078585729e-05,0.8292384147644043,2,0.03654749318957329,2.567385308793746e-05,0.9634268879890442
42,random,"How to use adjustable objective rifle scopes<br>Be sure that your scope is mounted properly. Sighting-in can have been done preliminarily, but additional sighting-in will be desirable after following these steps : Know your rifle. There are actually two optical systems in a rifle scope.",Adjustable rifle scopes need sighting in multiple times.,1,standard,2,0.3878067135810852,8.088364120339975e-05,0.6121124625205994,2,0.18567480146884918,0.00011958952381974086,0.8142055869102478,2,0.013242451474070549,2.9789334803353995e-05,0.986727774143219
42,random,"Towards Pollution Prevention'', the Standing Committee on the Environment and Sustainable Development recommended that the federal government take action under the Canadian Environmental Protection Act to regulate lead sinkers and jigs by prohibiting the import, sale, manufacture and use of lead sinkers and jigs by May 31, 1997.",Nobody went out of business,1,standard,2,0.0017993722576647997,3.5595833196566673e-06,0.9981971383094788,2,0.004517658613622189,1.64657521963818e-05,0.995465874671936,2,0.016170889139175415,2.2889396859682165e-05,0.9838062524795532
42,random,"How to make a puberty kit for your daughter<br>Get a large box. The idea of the home kit is that it will contain a wide variety of items relevant to your daughter's puberty experience. Because of that, the kit is going to be substantially larger than the on-the-go kit, which focuses mostly on her period.",You don't really need a large box for a puberty kit.,1,standard,2,0.02539787068963051,4.719061325886287e-05,0.9745548963546753,2,0.007030036766082048,0.00021720532095059752,0.9927527904510498,2,0.03242155909538269,1.6127005437738262e-05,0.9675623774528503
42,random,"Survivor SA contestant Katinka said goodbye to the island on Thursday night after she tried to rally votes to get off her closet ally, Werner. But the bold move blew up in her face as Werner found out about the plan and then plotted to get her out. So, what did she learn about being on Survivor SA and missing out on the loot because of one bad move? ""I learnt a lot about myself. I am a very emotional person. But I learnt that you must speak your mind not matter what, no matter your age.""",Katinka was very happy leaving the game,2,standard,2,0.09090041369199753,7.483496301574633e-05,0.9090247750282288,2,0.01728600449860096,0.0002211009559687227,0.9824929237365723,2,0.015297038480639458,2.3751095795887522e-05,0.9846791625022888
42,random,"How to care for an affenpinscher<br>Teach your dog basic commands. Teaching your dog some basic commands is an excellent way to establish your dominance, encourage your dog to be polite, and begin building a relationship with your dog. You can begin by teaching "" sit, "" and then move on to teaching "" stay, "" "" lay down, "" and "" heel.","When taking care of a dog like affenpinscher you have to start with basic commands for dogs, not cats",0,standard,2,0.2555777132511139,2.741098614933435e-05,0.744394838809967,2,0.11067474633455276,4.6265951823443174e-05,0.8892790079116821,2,0.023834653198719025,2.1341009414754808e-05,0.976144015789032
42,random,"Hurricane Harvey has caused devastating floods in the Houston area of Texas and parts of Louisiana, home to millions of Americans. The weather disaster has overwhelmed rescuers trying to answer calls for help by stranded residents. Texas Governor Greg Abbott praised the federal government's response Sunday, and the White House said President Donald Trump is expected to travel to Houston on Tuesday to view the rescue and recovery efforts. VOA's Zlatica Hoke reports.",Hurricane Harvey has caused devastating floods in less than two states.,2,standard,2,0.3739062547683716,4.9578509788261726e-05,0.6260442137718201,2,0.18219992518424988,6.578899046871811e-05,0.8177343010902405,2,0.022135509178042412,1.7977930838242173e-05,0.9778465032577515
42,random,How to make a mini pond<br>Find a suitable waterproof container or basin. It should measure about 20 centimeter (7.9 in) long and 20 centimeter (7.9 in) wide and 10 centimeter (3.9 in) deep. Clean the container under the running water for 1 minute.,The mini pond can only be 10 centimeters deep,1,standard,2,0.0397200733423233,2.251437217637431e-05,0.9602574110031128,2,0.005850471090525389,0.00010900877532549202,0.9940405488014221,2,0.03641686961054802,2.5529296181048267e-05,0.9635576009750366
